table,year,fname,var_name,var_type,value_filter,marstat,description,irs_col_header,xlcolumn,xl_colnumber,incsort,incrange,xlrownum,raw_value
tab21,2021,21in21id.xls,id_medical_capped,count,nz,all,Medical expenses (deductible/capped) — number of returns,Medical and dental expenses deduction | Total after subtracting AGI limitation | Number of returns | 60.0,BI,61,21,"$2,000,000 under $5,000,000",30,700.0
tab21,2021,21in21id.xls,id_medical_capped,count,nz,all,Medical expenses (deductible/capped) — number of returns,Medical and dental expenses deduction | Total after subtracting AGI limitation | Number of returns | 60.0,BI,61,22,"$5,000,000 under $10,000,000",31,27.0
tab21,2021,21in21id.xls,id_medical_capped,count,nz,all,Medical expenses (deductible/capped) — number of returns,Medical and dental expenses deduction | Total after subtracting AGI limitation | Number of returns | 60.0,BI,61,23,"$10,000,000 or more",32,0.0
tab21,2021,21in21id.xls,id_medical_capped,amount,nz,all,Medical expenses (deductible/capped),Amount | 61.0,BJ,62,1,"All returns, total",10,75886325000.0
tab21,2021,21in21id.xls,id_medical_capped,amount,nz,all,Medical expenses (deductible/capped),Amount | 61.0,BJ,62,2,"Under $5,000",11,1182428000.0
tab21,2021,21in21id.xls,id_medical_capped,amount,nz,all,Medical expenses (deductible/capped),Amount | 61.0,BJ,62,3,"$5,000 under $10,000",12,1290734000.0
tab21,2021,21in21id.xls,id_medical_capped,amount,nz,all,Medical expenses (deductible/capped),Amount | 61.0,BJ,62,4,"$10,000 under $15,000",13,1366812000.0
tab21,2021,21in21id.xls,id_medical_capped,amount,nz,all,Medical expenses (deductible/capped),Amount | 61.0,BJ,62,5,"$15,000 under $20,000",14,2885547000.0
tab21,2021,21in21id.xls,id_medical_capped,amount,nz,all,Medical expenses (deductible/capped),Amount | 61.0,BJ,62,6,"$20,000 under $25,000",15,2057325000.0
tab21,2021,21in21id.xls,id_medical_capped,amount,nz,all,Medical expenses (deductible/capped),Amount | 61.0,BJ,62,7,"$25,000 under $30,000",16,2142120000.0
tab21,2021,21in21id.xls,id_medical_capped,amount,nz,all,Medical expenses (deductible/capped),Amount | 61.0,BJ,62,8,"$30,000 under $35,000",17,2492152000.0
tab21,2021,21in21id.xls,id_medical_capped,amount,nz,all,Medical expenses (deductible/capped),Amount | 61.0,BJ,62,9,"$35,000 under $40,000",18,2572548000.0
tab21,2021,21in21id.xls,id_medical_capped,amount,nz,all,Medical expenses (deductible/capped),Amount | 61.0,BJ,62,10,"$40,000 under $45,000",19,2397784000.0
tab21,2021,21in21id.xls,id_medical_capped,amount,nz,all,Medical expenses (deductible/capped),Amount | 61.0,BJ,62,11,"$45,000 under $50,000",20,3270037000.0
tab21,2021,21in21id.xls,id_medical_capped,amount,nz,all,Medical expenses (deductible/capped),Amount | 61.0,BJ,62,12,"$50,000 under $55,000",21,3052627000.0
tab21,2021,21in21id.xls,id_medical_capped,amount,nz,all,Medical expenses (deductible/capped),Amount | 61.0,BJ,62,13,"$55,000 under $60,000",22,2517256000.0
tab21,2021,21in21id.xls,id_medical_capped,amount,nz,all,Medical expenses (deductible/capped),Amount | 61.0,BJ,62,14,"$60,000 under $75,000",23,7867927000.0
tab21,2021,21in21id.xls,id_medical_capped,amount,nz,all,Medical expenses (deductible/capped),Amount | 61.0,BJ,62,15,"$75,000 under $100,000",24,11251902000.0
tab21,2021,21in21id.xls,id_medical_capped,amount,nz,all,Medical expenses (deductible/capped),Amount | 61.0,BJ,62,16,"$100,000 under $200,000",25,18438486000.0
tab21,2021,21in21id.xls,id_medical_capped,amount,nz,all,Medical expenses (deductible/capped),Amount | 61.0,BJ,62,17,"$200,000 under $500,000",26,9442173000.0
tab21,2021,21in21id.xls,id_medical_capped,amount,nz,all,Medical expenses (deductible/capped),Amount | 61.0,BJ,62,18,"$500,000 under $1,000,000",27,1198745000.0
tab21,2021,21in21id.xls,id_medical_capped,amount,nz,all,Medical expenses (deductible/capped),Amount | 61.0,BJ,62,19,"$1,000,000 under $1,500,000",28,263035000.0
tab21,2021,21in21id.xls,id_medical_capped,amount,nz,all,Medical expenses (deductible/capped),Amount | 61.0,BJ,62,20,"$1,500,000 under $2,000,000",29,72898000.0
tab21,2021,21in21id.xls,id_medical_capped,amount,nz,all,Medical expenses (deductible/capped),Amount | 61.0,BJ,62,21,"$2,000,000 under $5,000,000",30,114862000.0
tab21,2021,21in21id.xls,id_medical_capped,amount,nz,all,Medical expenses (deductible/capped),Amount | 61.0,BJ,62,22,"$5,000,000 under $10,000,000",31,8927000.0
tab21,2021,21in21id.xls,id_medical_capped,amount,nz,all,Medical expenses (deductible/capped),Amount | 61.0,BJ,62,23,"$10,000,000 or more",32,0.0
tab21,2021,21in21id.xls,id_medical_uncapped,count,nz,all,Medical expenses (total/uncapped) — number of returns,Total medical expenses | Number of returns | 62.0,BK,63,1,"All returns, total",10,3693434.0
tab21,2021,21in21id.xls,id_medical_uncapped,count,nz,all,Medical expenses (total/uncapped) — number of returns,Total medical expenses | Number of returns | 62.0,BK,63,2,"Under $5,000",11,64071.0
tab21,2021,21in21id.xls,id_medical_uncapped,count,nz,all,Medical expenses (total/uncapped) — number of returns,Total medical expenses | Number of returns | 62.0,BK,63,3,"$5,000 under $10,000",12,67090.0
tab21,2021,21in21id.xls,id_medical_uncapped,count,nz,all,Medical expenses (total/uncapped) — number of returns,Total medical expenses | Number of returns | 62.0,BK,63,4,"$10,000 under $15,000",13,74656.0
tab21,2021,21in21id.xls,id_medical_uncapped,count,nz,all,Medical expenses (total/uncapped) — number of returns,Total medical expenses | Number of returns | 62.0,BK,63,5,"$15,000 under $20,000",14,126081.0
tab21,2021,21in21id.xls,id_medical_uncapped,count,nz,all,Medical expenses (total/uncapped) — number of returns,Total medical expenses | Number of returns | 62.0,BK,63,6,"$20,000 under $25,000",15,120657.0
tab21,2021,21in21id.xls,id_medical_uncapped,count,nz,all,Medical expenses (total/uncapped) — number of returns,Total medical expenses | Number of returns | 62.0,BK,63,7,"$25,000 under $30,000",16,128192.0
tab21,2021,21in21id.xls,id_medical_uncapped,count,nz,all,Medical expenses (total/uncapped) — number of returns,Total medical expenses | Number of returns | 62.0,BK,63,8,"$30,000 under $35,000",17,135437.0
tab21,2021,21in21id.xls,id_medical_uncapped,count,nz,all,Medical expenses (total/uncapped) — number of returns,Total medical expenses | Number of returns | 62.0,BK,63,9,"$35,000 under $40,000",18,133583.0
tab21,2021,21in21id.xls,id_medical_uncapped,count,nz,all,Medical expenses (total/uncapped) — number of returns,Total medical expenses | Number of returns | 62.0,BK,63,10,"$40,000 under $45,000",19,148065.0
tab21,2021,21in21id.xls,id_medical_uncapped,count,nz,all,Medical expenses (total/uncapped) — number of returns,Total medical expenses | Number of returns | 62.0,BK,63,11,"$45,000 under $50,000",20,169056.0
tab21,2021,21in21id.xls,id_medical_uncapped,count,nz,all,Medical expenses (total/uncapped) — number of returns,Total medical expenses | Number of returns | 62.0,BK,63,12,"$50,000 under $55,000",21,163599.0
tab21,2021,21in21id.xls,id_medical_uncapped,count,nz,all,Medical expenses (total/uncapped) — number of returns,Total medical expenses | Number of returns | 62.0,BK,63,13,"$55,000 under $60,000",22,152888.0
tab21,2021,21in21id.xls,id_medical_uncapped,count,nz,all,Medical expenses (total/uncapped) — number of returns,Total medical expenses | Number of returns | 62.0,BK,63,14,"$60,000 under $75,000",23,416631.0
tab21,2021,21in21id.xls,id_medical_uncapped,count,nz,all,Medical expenses (total/uncapped) — number of returns,Total medical expenses | Number of returns | 62.0,BK,63,15,"$75,000 under $100,000",24,568901.0
tab21,2021,21in21id.xls,id_medical_uncapped,count,nz,all,Medical expenses (total/uncapped) — number of returns,Total medical expenses | Number of returns | 62.0,BK,63,16,"$100,000 under $200,000",25,930719.0
tab21,2021,21in21id.xls,id_medical_uncapped,count,nz,all,Medical expenses (total/uncapped) — number of returns,Total medical expenses | Number of returns | 62.0,BK,63,17,"$200,000 under $500,000",26,274102.0
tab21,2021,21in21id.xls,id_medical_uncapped,count,nz,all,Medical expenses (total/uncapped) — number of returns,Total medical expenses | Number of returns | 62.0,BK,63,18,"$500,000 under $1,000,000",27,16117.0
tab21,2021,21in21id.xls,id_medical_uncapped,count,nz,all,Medical expenses (total/uncapped) — number of returns,Total medical expenses | Number of returns | 62.0,BK,63,19,"$1,000,000 under $1,500,000",28,2294.0
tab21,2021,21in21id.xls,id_medical_uncapped,count,nz,all,Medical expenses (total/uncapped) — number of returns,Total medical expenses | Number of returns | 62.0,BK,63,20,"$1,500,000 under $2,000,000",29,567.0
tab21,2021,21in21id.xls,id_medical_uncapped,count,nz,all,Medical expenses (total/uncapped) — number of returns,Total medical expenses | Number of returns | 62.0,BK,63,21,"$2,000,000 under $5,000,000",30,700.0
tab21,2021,21in21id.xls,id_medical_uncapped,count,nz,all,Medical expenses (total/uncapped) — number of returns,Total medical expenses | Number of returns | 62.0,BK,63,22,"$5,000,000 under $10,000,000",31,27.0
tab21,2021,21in21id.xls,id_medical_uncapped,count,nz,all,Medical expenses (total/uncapped) — number of returns,Total medical expenses | Number of returns | 62.0,BK,63,23,"$10,000,000 or more",32,0.0
tab21,2021,21in21id.xls,id_medical_uncapped,amount,nz,all,Medical expenses (total/uncapped),Amount | 63.0,BL,64,1,"All returns, total",10,101860682000.0
tab21,2021,21in21id.xls,id_medical_uncapped,amount,nz,all,Medical expenses (total/uncapped),Amount | 63.0,BL,64,2,"Under $5,000",11,1191945000.0
tab21,2021,21in21id.xls,id_medical_uncapped,amount,nz,all,Medical expenses (total/uncapped),Amount | 63.0,BL,64,3,"$5,000 under $10,000",12,1328511000.0
tab21,2021,21in21id.xls,id_medical_uncapped,amount,nz,all,Medical expenses (total/uncapped),Amount | 63.0,BL,64,4,"$10,000 under $15,000",13,1436712000.0
tab21,2021,21in21id.xls,id_medical_uncapped,amount,nz,all,Medical expenses (total/uncapped),Amount | 63.0,BL,64,5,"$15,000 under $20,000",14,3049836000.0
tab21,2021,21in21id.xls,id_medical_uncapped,amount,nz,all,Medical expenses (total/uncapped),Amount | 63.0,BL,64,6,"$20,000 under $25,000",15,2262637000.0
tab21,2021,21in21id.xls,id_medical_uncapped,amount,nz,all,Medical expenses (total/uncapped),Amount | 63.0,BL,64,7,"$25,000 under $30,000",16,2408161000.0
tab21,2021,21in21id.xls,id_medical_uncapped,amount,nz,all,Medical expenses (total/uncapped),Amount | 63.0,BL,64,8,"$30,000 under $35,000",17,2824184000.0
tab21,2021,21in21id.xls,id_medical_uncapped,amount,nz,all,Medical expenses (total/uncapped),Amount | 63.0,BL,64,9,"$35,000 under $40,000",18,2949560000.0
tab21,2021,21in21id.xls,id_medical_uncapped,amount,nz,all,Medical expenses (total/uncapped),Amount | 63.0,BL,64,10,"$40,000 under $45,000",19,2869363000.0
tab21,2021,21in21id.xls,id_medical_uncapped,amount,nz,all,Medical expenses (total/uncapped),Amount | 63.0,BL,64,11,"$45,000 under $50,000",20,3869434000.0
tab21,2021,21in21id.xls,id_medical_uncapped,amount,nz,all,Medical expenses (total/uncapped),Amount | 63.0,BL,64,12,"$50,000 under $55,000",21,3696666000.0
tab21,2021,21in21id.xls,id_medical_uncapped,amount,nz,all,Medical expenses (total/uncapped),Amount | 63.0,BL,64,13,"$55,000 under $60,000",22,3175555000.0
tab21,2021,21in21id.xls,id_medical_uncapped,amount,nz,all,Medical expenses (total/uncapped),Amount | 63.0,BL,64,14,"$60,000 under $75,000",23,9961801000.0
tab21,2021,21in21id.xls,id_medical_uncapped,amount,nz,all,Medical expenses (total/uncapped),Amount | 63.0,BL,64,15,"$75,000 under $100,000",24,14967597000.0
tab21,2021,21in21id.xls,id_medical_uncapped,amount,nz,all,Medical expenses (total/uncapped),Amount | 63.0,BL,64,16,"$100,000 under $200,000",25,27979072000.0
tab21,2021,21in21id.xls,id_medical_uncapped,amount,nz,all,Medical expenses (total/uncapped),Amount | 63.0,BL,64,17,"$200,000 under $500,000",26,15009041000.0
tab21,2021,21in21id.xls,id_medical_uncapped,amount,nz,all,Medical expenses (total/uncapped),Amount | 63.0,BL,64,18,"$500,000 under $1,000,000",27,1982643000.0
tab21,2021,21in21id.xls,id_medical_uncapped,amount,nz,all,Medical expenses (total/uncapped),Amount | 63.0,BL,64,19,"$1,000,000 under $1,500,000",28,462885000.0
tab21,2021,21in21id.xls,id_medical_uncapped,amount,nz,all,Medical expenses (total/uncapped),Amount | 63.0,BL,64,20,"$1,500,000 under $2,000,000",29,146817000.0
tab21,2021,21in21id.xls,id_medical_uncapped,amount,nz,all,Medical expenses (total/uncapped),Amount | 63.0,BL,64,21,"$2,000,000 under $5,000,000",30,264656000.0
tab21,2021,21in21id.xls,id_medical_uncapped,amount,nz,all,Medical expenses (total/uncapped),Amount | 63.0,BL,64,22,"$5,000,000 under $10,000,000",31,23606000.0
tab21,2021,21in21id.xls,id_medical_uncapped,amount,nz,all,Medical expenses (total/uncapped),Amount | 63.0,BL,64,23,"$10,000,000 or more",32,0.0
tab21,2021,21in21id.xls,id_taxpaid,count,nz,all,Taxes paid deduction — number of returns,Taxes paid deduction | Total | Number of returns | 66.0,BO,67,1,"All returns, total",10,14687846.0
tab21,2021,21in21id.xls,id_taxpaid,count,nz,all,Taxes paid deduction — number of returns,Taxes paid deduction | Total | Number of returns | 66.0,BO,67,2,"Under $5,000",11,72393.0
tab21,2021,21in21id.xls,id_taxpaid,count,nz,all,Taxes paid deduction — number of returns,Taxes paid deduction | Total | Number of returns | 66.0,BO,67,3,"$5,000 under $10,000",12,89055.0
tab21,2021,21in21id.xls,id_taxpaid,count,nz,all,Taxes paid deduction — number of returns,Taxes paid deduction | Total | Number of returns | 66.0,BO,67,4,"$10,000 under $15,000",13,103125.0
tab21,2021,21in21id.xls,id_taxpaid,count,nz,all,Taxes paid deduction — number of returns,Taxes paid deduction | Total | Number of returns | 66.0,BO,67,5,"$15,000 under $20,000",14,149922.0
tab21,2021,21in21id.xls,id_taxpaid,count,nz,all,Taxes paid deduction — number of returns,Taxes paid deduction | Total | Number of returns | 66.0,BO,67,6,"$20,000 under $25,000",15,156017.0
tab21,2021,21in21id.xls,id_taxpaid,count,nz,all,Taxes paid deduction — number of returns,Taxes paid deduction | Total | Number of returns | 66.0,BO,67,7,"$25,000 under $30,000",16,184790.0
tab21,2021,21in21id.xls,id_taxpaid,count,nz,all,Taxes paid deduction — number of returns,Taxes paid deduction | Total | Number of returns | 66.0,BO,67,8,"$30,000 under $35,000",17,222604.0
tab21,2021,21in21id.xls,id_taxpaid,count,nz,all,Taxes paid deduction — number of returns,Taxes paid deduction | Total | Number of returns | 66.0,BO,67,9,"$35,000 under $40,000",18,234031.0
tab21,2021,21in21id.xls,id_taxpaid,count,nz,all,Taxes paid deduction — number of returns,Taxes paid deduction | Total | Number of returns | 66.0,BO,67,10,"$40,000 under $45,000",19,289986.0
tab21,2021,21in21id.xls,id_taxpaid,count,nz,all,Taxes paid deduction — number of returns,Taxes paid deduction | Total | Number of returns | 66.0,BO,67,11,"$45,000 under $50,000",20,314349.0
tab21,2021,21in21id.xls,id_taxpaid,count,nz,all,Taxes paid deduction — number of returns,Taxes paid deduction | Total | Number of returns | 66.0,BO,67,12,"$50,000 under $55,000",21,337954.0
tab21,2021,21in21id.xls,id_taxpaid,count,nz,all,Taxes paid deduction — number of returns,Taxes paid deduction | Total | Number of returns | 66.0,BO,67,13,"$55,000 under $60,000",22,349713.0
tab21,2021,21in21id.xls,id_taxpaid,count,nz,all,Taxes paid deduction — number of returns,Taxes paid deduction | Total | Number of returns | 66.0,BO,67,14,"$60,000 under $75,000",23,1117975.0
tab21,2021,21in21id.xls,id_taxpaid,count,nz,all,Taxes paid deduction — number of returns,Taxes paid deduction | Total | Number of returns | 66.0,BO,67,15,"$75,000 under $100,000",24,1973087.0
tab21,2021,21in21id.xls,id_taxpaid,count,nz,all,Taxes paid deduction — number of returns,Taxes paid deduction | Total | Number of returns | 66.0,BO,67,16,"$100,000 under $200,000",25,4488763.0
tab21,2021,21in21id.xls,id_taxpaid,count,nz,all,Taxes paid deduction — number of returns,Taxes paid deduction | Total | Number of returns | 66.0,BO,67,17,"$200,000 under $500,000",26,3125969.0
tab21,2021,21in21id.xls,id_taxpaid,count,nz,all,Taxes paid deduction — number of returns,Taxes paid deduction | Total | Number of returns | 66.0,BO,67,18,"$500,000 under $1,000,000",27,871926.0
tab21,2021,21in21id.xls,id_taxpaid,count,nz,all,Taxes paid deduction — number of returns,Taxes paid deduction | Total | Number of returns | 66.0,BO,67,19,"$1,000,000 under $1,500,000",28,236528.0
tab21,2021,21in21id.xls,id_taxpaid,count,nz,all,Taxes paid deduction — number of returns,Taxes paid deduction | Total | Number of returns | 66.0,BO,67,20,"$1,500,000 under $2,000,000",29,107271.0
tab21,2021,21in21id.xls,id_taxpaid,count,nz,all,Taxes paid deduction — number of returns,Taxes paid deduction | Total | Number of returns | 66.0,BO,67,21,"$2,000,000 under $5,000,000",30,171946.0
tab21,2021,21in21id.xls,id_taxpaid,count,nz,all,Taxes paid deduction — number of returns,Taxes paid deduction | Total | Number of returns | 66.0,BO,67,22,"$5,000,000 under $10,000,000",31,50927.0
tab21,2021,21in21id.xls,id_taxpaid,count,nz,all,Taxes paid deduction — number of returns,Taxes paid deduction | Total | Number of returns | 66.0,BO,67,23,"$10,000,000 or more",32,39516.0
tab21,2021,21in21id.xls,id_taxpaid,amount,nz,all,Taxes paid deduction,Amount | 67.0,BP,68,1,"All returns, total",10,119541517000.0
tab21,2021,21in21id.xls,id_taxpaid,amount,nz,all,Taxes paid deduction,Amount | 67.0,BP,68,2,"Under $5,000",11,300355000.0
tab21,2021,21in21id.xls,id_taxpaid,amount,nz,all,Taxes paid deduction,Amount | 67.0,BP,68,3,"$5,000 under $10,000",12,346915000.0
tab21,2021,21in21id.xls,id_taxpaid,amount,nz,all,Taxes paid deduction,Amount | 67.0,BP,68,4,"$10,000 under $15,000",13,519125000.0
tab21,2021,21in21id.xls,id_taxpaid,amount,nz,all,Taxes paid deduction,Amount | 67.0,BP,68,5,"$15,000 under $20,000",14,687462000.0
tab21,2021,21in21id.xls,id_taxpaid,amount,nz,all,Taxes paid deduction,Amount | 67.0,BP,68,6,"$20,000 under $25,000",15,753305000.0
tab21,2021,21in21id.xls,id_taxpaid,amount,nz,all,Taxes paid deduction,Amount | 67.0,BP,68,7,"$25,000 under $30,000",16,781930000.0
tab21,2021,21in21id.xls,id_taxpaid,amount,nz,all,Taxes paid deduction,Amount | 67.0,BP,68,8,"$30,000 under $35,000",17,1100170000.0
tab21,2021,21in21id.xls,id_taxpaid,amount,nz,all,Taxes paid deduction,Amount | 67.0,BP,68,9,"$35,000 under $40,000",18,1143800000.0
tab21,2021,21in21id.xls,id_taxpaid,amount,nz,all,Taxes paid deduction,Amount | 67.0,BP,68,10,"$40,000 under $45,000",19,1466305000.0
tab21,2021,21in21id.xls,id_taxpaid,amount,nz,all,Taxes paid deduction,Amount | 67.0,BP,68,11,"$45,000 under $50,000",20,1819849000.0
tab21,2021,21in21id.xls,id_taxpaid,amount,nz,all,Taxes paid deduction,Amount | 67.0,BP,68,12,"$50,000 under $55,000",21,1886129000.0
tab21,2021,21in21id.xls,id_taxpaid,amount,nz,all,Taxes paid deduction,Amount | 67.0,BP,68,13,"$55,000 under $60,000",22,2093207000.0
tab21,2021,21in21id.xls,id_taxpaid,amount,nz,all,Taxes paid deduction,Amount | 67.0,BP,68,14,"$60,000 under $75,000",23,7407751000.0
tab21,2021,21in21id.xls,id_taxpaid,amount,nz,all,Taxes paid deduction,Amount | 67.0,BP,68,15,"$75,000 under $100,000",24,14864227000.0
tab21,2021,21in21id.xls,id_taxpaid,amount,nz,all,Taxes paid deduction,Amount | 67.0,BP,68,16,"$100,000 under $200,000",25,39290771000.0
