varname,count,scope,agilo,agihi,fstatus,target
XTOT,0,0,-9e99,9e99,0,7272487
c00100,0,1,1,10000,0,1703299000
c00100,0,1,10000,25000,0,10694087000
c00100,0,1,25000,50000,0,31413181000
c00100,0,1,50000,75000,0,29716508000
c00100,0,1,75000,100000,0,26302407000
c00100,0,1,100000,200000,0,66147745000
c00100,0,1,200000,500000,0,49680704000
c00100,0,1,500000,1000000,0,19212891000
c00100,1,1,-9e99,1,0,84500
c00100,1,1,1,10000,0,323930
c00100,1,1,10000,25000,0,616280
c00100,1,1,25000,50000,0,862050
c00100,1,1,50000,75000,0,483960
c00100,1,1,75000,100000,0,303550
c00100,1,1,100000,200000,0,483510
c00100,1,1,200000,500000,0,172080
c00100,1,1,500000,1000000,0,28480
c00100,1,1,-9e99,1,1,58840
c00100,1,1,1,10000,1,254600
c00100,1,1,10000,25000,1,419520
c00100,1,1,25000,50000,1,504160
c00100,1,1,50000,75000,1,233490
c00100,1,1,75000,100000,1,102170
c00100,1,1,100000,200000,1,97650
c00100,1,1,200000,500000,1,25050
c00100,1,1,500000,1000000,1,4060
c00100,1,1,-9e99,1,2,15610
c00100,1,1,1,10000,2,34080
c00100,1,1,10000,25000,2,73550
c00100,1,1,25000,50000,2,155660
c00100,1,1,50000,75000,2,166530
c00100,1,1,75000,100000,2,167620
c00100,1,1,100000,200000,2,356740
c00100,1,1,200000,500000,2,140230
c00100,1,1,500000,1000000,2,23280
c00100,1,1,-9e99,1,4,8300
c00100,1,1,1,10000,4,31260
c00100,1,1,10000,25000,4,114750
c00100,1,1,25000,50000,4,184380
c00100,1,1,50000,75000,4,72620
c00100,1,1,75000,100000,4,28700
c00100,1,1,100000,200000,4,23880
c00100,1,1,200000,500000,4,5440
c00100,1,1,500000,1000000,4,870
e00200,0,1,-9e99,1,0,385581000
e00200,0,1,1,10000,0,1187236000
e00200,0,1,10000,25000,0,7467285000
e00200,0,1,25000,50000,0,25603980000
e00200,0,1,50000,75000,0,22510791000
e00200,0,1,75000,100000,0,18632420000
e00200,0,1,100000,200000,0,44847811000
e00200,0,1,200000,500000,0,29469254000
e00200,0,1,500000,1000000,0,8894017000
e00300,0,1,-9e99,1,0,62213000
e00300,0,1,1,10000,0,19993000
e00300,0,1,10000,25000,0,45229000
e00300,0,1,25000,50000,0,75617000
e00300,0,1,50000,75000,0,88997000
e00300,0,1,75000,100000,0,94361000
e00300,0,1,100000,200000,0,282948000
e00300,0,1,200000,500000,0,325067000
e00300,0,1,500000,1000000,0,196674000
e01500,0,1,-9e99,1,0,182606580.2676334
e01500,0,1,1,10000,0,329193320.5647262
e01500,0,1,10000,25000,0,1142960136.2225702
e01500,0,1,25000,50000,0,2793153534.355557
e01500,0,1,50000,75000,0,3732464779.322978
e01500,0,1,75000,100000,0,4228157652.5333223
e01500,0,1,100000,200000,0,11474493502.359903
e01500,0,1,200000,500000,0,6870611572.356352
e01500,0,1,500000,1000000,0,1631358921.7932448
e02400,0,1,-9e99,1,0,531135848.5698747
e02400,0,1,1,10000,0,1190748527.730144
e02400,0,1,10000,25000,0,2522440593.9825916
e02400,0,1,25000,50000,0,2917950594.2672257
e02400,0,1,50000,75000,0,2448485601.9232187
e02400,0,1,75000,100000,0,2161174132.557642
e02400,0,1,100000,200000,0,4186471385.598403
e02400,0,1,200000,500000,0,1528180904.628578
e02400,0,1,500000,1000000,0,253024971.07036236
e18400,0,1,10000,25000,0,34235826.137021065
e18400,0,1,25000,50000,0,117816867.11504044
e18400,0,1,50000,75000,0,202394804.58684492
e18400,0,1,75000,100000,0,268497192.7776155
e18400,0,1,100000,200000,0,1235582228.3344312
e18400,0,1,200000,500000,0,1406008050.3312654
e18400,0,1,500000,1000000,0,592377146.3268534
e18500,0,1,10000,25000,0,61251897.84813118
e18500,0,1,25000,50000,0,137684803.74929506
e18500,0,1,50000,75000,0,192767881.8576828
e18500,0,1,75000,100000,0,210342035.0927544
e18500,0,1,100000,200000,0,784667972.633681
e18500,0,1,200000,500000,0,640884534.029491
e18500,0,1,500000,1000000,0,187109578.873325
e26270,0,1,25000,50000,0,74912000
e26270,0,1,50000,75000,0,141108000
e26270,0,1,75000,100000,0,256013000
e26270,0,1,100000,200000,0,1339046000
e26270,0,1,200000,500000,0,3532109000
e26270,0,1,500000,1000000,0,3270941000
