varname,count,scope,agilo,agihi,fstatus,target
XTOT,0,0,-9e99,9e99,0,1785249
c00100,0,1,1,10000,0,532054000
c00100,0,1,10000,25000,0,2744507000
c00100,0,1,25000,50000,0,6903689000
c00100,0,1,50000,75000,0,6885090000
c00100,0,1,75000,100000,0,6383127000
c00100,0,1,100000,200000,0,13400239000
c00100,0,1,200000,500000,0,6000491000
c00100,0,1,500000,1000000,0,2027547000
c00100,1,1,-9e99,1,0,22270
c00100,1,1,1,10000,0,104570
c00100,1,1,10000,25000,0,159430
c00100,1,1,25000,50000,0,190320
c00100,1,1,50000,75000,0,111890
c00100,1,1,75000,100000,0,73660
c00100,1,1,100000,200000,0,100430
c00100,1,1,200000,500000,0,21340
c00100,1,1,500000,1000000,0,3040
c00100,1,1,-9e99,1,1,13230
c00100,1,1,1,10000,1,78680
c00100,1,1,10000,25000,1,100570
c00100,1,1,25000,50000,1,101130
c00100,1,1,50000,75000,1,44010
c00100,1,1,75000,100000,1,17520
c00100,1,1,100000,200000,1,13210
c00100,1,1,200000,500000,1,2660
c00100,1,1,500000,1000000,1,390
c00100,1,1,-9e99,1,2,4400
c00100,1,1,1,10000,2,13080
c00100,1,1,10000,25000,2,29250
c00100,1,1,25000,50000,2,51300
c00100,1,1,50000,75000,2,52200
c00100,1,1,75000,100000,2,49940
c00100,1,1,100000,200000,2,82820
c00100,1,1,200000,500000,2,18030
c00100,1,1,500000,1000000,2,2540
c00100,1,1,-9e99,1,4,4020
c00100,1,1,1,10000,4,11140
c00100,1,1,10000,25000,4,26320
c00100,1,1,25000,50000,4,31060
c00100,1,1,50000,75000,4,11790
c00100,1,1,75000,100000,4,4810
c00100,1,1,100000,200000,4,3170
c00100,1,1,200000,500000,4,460
c00100,1,1,500000,1000000,4,80
e00200,0,1,-9e99,1,0,56397000
e00200,0,1,1,10000,0,378696000
e00200,0,1,10000,25000,0,1897220000
e00200,0,1,25000,50000,0,5369935000
e00200,0,1,50000,75000,0,5146088000
e00200,0,1,75000,100000,0,4719243000
e00200,0,1,100000,200000,0,9830749000
e00200,0,1,200000,500000,0,3536758000
e00200,0,1,500000,1000000,0,894401000
e00300,0,1,-9e99,1,0,3486000
e00300,0,1,1,10000,0,5416000
e00300,0,1,10000,25000,0,13261000
e00300,0,1,25000,50000,0,19292000
e00300,0,1,50000,75000,0,21034000
e00300,0,1,75000,100000,0,19823000
e00300,0,1,100000,200000,0,46579000
e00300,0,1,200000,500000,0,34653000
e00300,0,1,500000,1000000,0,15075000
e01500,0,1,-9e99,1,0,48726595.73107216
e01500,0,1,1,10000,0,157198206.71642363
e01500,0,1,10000,25000,0,544800629.5370224
e01500,0,1,25000,50000,0,1016535277.7406874
e01500,0,1,50000,75000,0,1054181244.3218284
e01500,0,1,75000,100000,0,1047772709.0878352
e01500,0,1,100000,200000,0,2198953279.909152
e01500,0,1,200000,500000,0,951934109.1908928
e01500,0,1,500000,1000000,0,176022604.3341589
e02400,0,1,-9e99,1,0,118700814.6425099
e02400,0,1,1,10000,0,431663997.71569633
e02400,0,1,10000,25000,0,836691793.8086432
e02400,0,1,25000,50000,0,937867709.7812024
e02400,0,1,50000,75000,0,691253744.6306428
e02400,0,1,75000,100000,0,545070762.5705036
e02400,0,1,100000,200000,0,789841288.0220336
e02400,0,1,200000,500000,0,198381765.4378382
e02400,0,1,500000,1000000,0,30800555.36459057
e18400,0,1,10000,25000,0,2821787.530470971
e18400,0,1,25000,50000,0,12573684.297115454
e18400,0,1,50000,75000,0,29013447.52922589
e18400,0,1,75000,100000,0,47986732.32621212
e18400,0,1,100000,200000,0,224674524.1029645
e18400,0,1,200000,500000,0,205736070.93902487
e18400,0,1,500000,1000000,0,79015562.32664609
e18500,0,1,10000,25000,0,2280605.9861958893
e18500,0,1,25000,50000,0,6665819.31555262
e18500,0,1,50000,75000,0,11228420.411638154
e18500,0,1,75000,100000,0,14904470.710265469
e18500,0,1,100000,200000,0,52856309.28421894
e18500,0,1,200000,500000,0,35549653.49753552
e18500,0,1,500000,1000000,0,9953022.082270728
e26270,0,1,25000,50000,0,9331000
e26270,0,1,50000,75000,0,18652000
e26270,0,1,75000,100000,0,24149000
e26270,0,1,100000,200000,0,151810000
e26270,0,1,200000,500000,0,469391000
e26270,0,1,500000,1000000,0,375212000
