varname,count,scope,agilo,agihi,fstatus,target
XTOT,0,0,-9e99,9e99,0,10038117
c00100,0,1,1,10000,0,2942397000
c00100,0,1,10000,25000,0,15698464000
c00100,0,1,25000,50000,0,41371756000
c00100,0,1,50000,75000,0,42109003000
c00100,0,1,75000,100000,0,39615999000
c00100,0,1,100000,200000,0,98462266000
c00100,0,1,200000,500000,0,61207601000
c00100,0,1,500000,1000000,0,22488974000
c00100,1,1,-9e99,1,0,95310
c00100,1,1,1,10000,0,611130
c00100,1,1,10000,25000,0,906400
c00100,1,1,25000,50000,0,1135970
c00100,1,1,50000,75000,0,683350
c00100,1,1,75000,100000,0,456970
c00100,1,1,100000,200000,0,723760
c00100,1,1,200000,500000,0,215280
c00100,1,1,500000,1000000,0,33300
c00100,1,1,-9e99,1,1,64880
c00100,1,1,1,10000,1,508920
c00100,1,1,10000,25000,1,631680
c00100,1,1,25000,50000,1,683910
c00100,1,1,50000,75000,1,332220
c00100,1,1,75000,100000,1,144250
c00100,1,1,100000,200000,1,116140
c00100,1,1,200000,500000,1,24670
c00100,1,1,500000,1000000,1,3820
c00100,1,1,-9e99,1,2,17010
c00100,1,1,1,10000,2,51450
c00100,1,1,10000,25000,2,108940
c00100,1,1,25000,50000,2,220290
c00100,1,1,50000,75000,2,250570
c00100,1,1,75000,100000,2,269700
c00100,1,1,100000,200000,2,572920
c00100,1,1,200000,500000,2,184060
c00100,1,1,500000,1000000,2,28470
c00100,1,1,-9e99,1,4,11420
c00100,1,1,1,10000,4,43860
c00100,1,1,10000,25000,4,151320
c00100,1,1,25000,50000,4,200840
c00100,1,1,50000,75000,4,78470
c00100,1,1,75000,100000,4,33480
c00100,1,1,100000,200000,4,25820
c00100,1,1,200000,500000,4,4920
c00100,1,1,500000,1000000,4,760
e00200,0,1,-9e99,1,0,411547000
e00200,0,1,1,10000,0,2006562000
e00200,0,1,10000,25000,0,9362050000
e00200,0,1,25000,50000,0,30703084000
e00200,0,1,50000,75000,0,30610515000
e00200,0,1,75000,100000,0,28084988000
e00200,0,1,100000,200000,0,70008948000
e00200,0,1,200000,500000,0,38951769000
e00200,0,1,500000,1000000,0,11320307000
e00300,0,1,-9e99,1,0,63198000
e00300,0,1,1,10000,0,31071000
e00300,0,1,10000,25000,0,68991000
e00300,0,1,25000,50000,0,120087000
e00300,0,1,50000,75000,0,133037000
e00300,0,1,75000,100000,0,134965000
e00300,0,1,100000,200000,0,378037000
e00300,0,1,200000,500000,0,350745000
e00300,0,1,500000,1000000,0,194346000
e01500,0,1,-9e99,1,0,179688183.2876201
e01500,0,1,1,10000,0,822829955.7775164
e01500,0,1,10000,25000,0,2627631833.333524
e01500,0,1,25000,50000,0,5142835806.045094
e01500,0,1,50000,75000,0,5758576742.190831
e01500,0,1,75000,100000,0,5915777206.254476
e01500,0,1,100000,200000,0,14101391344.139042
e01500,0,1,200000,500000,0,7282542614.827864
e01500,0,1,500000,1000000,0,1621195562.9595015
e02400,0,1,-9e99,1,0,317876757.8562129
e02400,0,1,1,10000,0,2337144144.700233
e02400,0,1,10000,25000,0,5161063971.936661
e02400,0,1,25000,50000,0,5405818974.250144
e02400,0,1,50000,75000,0,4189375329.346189
e02400,0,1,75000,100000,0,3509932212.7585607
e02400,0,1,100000,200000,0,6068494038.675455
e02400,0,1,200000,500000,0,1762968901.256961
e02400,0,1,500000,1000000,0,271642593.1360921
e18400,0,1,10000,25000,0,29164990.12929353
e18400,0,1,25000,50000,0,134870829.72492117
e18400,0,1,50000,75000,0,277159337.9012007
e18400,0,1,75000,100000,0,391088780.50931567
e18400,0,1,100000,200000,0,1516169305.997993
e18400,0,1,200000,500000,0,1555039132.4663942
e18400,0,1,500000,1000000,0,659664450.6920822
e18500,0,1,10000,25000,0,87680096.62934238
e18500,0,1,25000,50000,0,217001066.3723843
e18500,0,1,50000,75000,0,346088813.02167416
e18500,0,1,75000,100000,0,396036881.6509977
e18500,0,1,100000,200000,0,1234833904.6590734
e18500,0,1,200000,500000,0,956713044.7963558
e18500,0,1,500000,1000000,0,286334617.7323907
e26270,0,1,25000,50000,0,99981000
e26270,0,1,50000,75000,0,200536000
e26270,0,1,75000,100000,0,308066000
e26270,0,1,100000,200000,0,1552606000
e26270,0,1,200000,500000,0,4133066000
e26270,0,1,500000,1000000,0,4088627000
