varname,count,scope,agilo,agihi,fstatus,target
XTOT,0,0,-9e99,9e99,0,1964253
c00100,0,1,1,10000,0,533191000
c00100,0,1,10000,25000,0,2575476000
c00100,0,1,25000,50000,0,8319933000
c00100,0,1,50000,75000,0,8752246000
c00100,0,1,75000,100000,0,8073232000
c00100,0,1,100000,200000,0,20635880000
c00100,0,1,200000,500000,0,12297103000
c00100,0,1,500000,1000000,0,4609476000
c00100,1,1,-9e99,1,0,19380
c00100,1,1,1,10000,0,102180
c00100,1,1,10000,25000,0,149760
c00100,1,1,25000,50000,0,225050
c00100,1,1,50000,75000,0,142440
c00100,1,1,75000,100000,0,92950
c00100,1,1,100000,200000,0,152340
c00100,1,1,200000,500000,0,42980
c00100,1,1,500000,1000000,0,6860
c00100,1,1,-9e99,1,1,11400
c00100,1,1,1,10000,1,85130
c00100,1,1,10000,25000,1,108090
c00100,1,1,25000,50000,1,137150
c00100,1,1,50000,75000,1,66180
c00100,1,1,75000,100000,1,24340
c00100,1,1,100000,200000,1,18960
c00100,1,1,200000,500000,1,4210
c00100,1,1,500000,1000000,1,740
c00100,1,1,-9e99,1,2,5490
c00100,1,1,1,10000,2,7940
c00100,1,1,10000,25000,2,16940
c00100,1,1,25000,50000,2,41920
c00100,1,1,50000,75000,2,54490
c00100,1,1,75000,100000,2,61340
c00100,1,1,100000,200000,2,128050
c00100,1,1,200000,500000,2,37790
c00100,1,1,500000,1000000,2,5980
c00100,1,1,-9e99,1,4,2040
c00100,1,1,1,10000,4,8020
c00100,1,1,10000,25000,4,22270
c00100,1,1,25000,50000,4,39730
c00100,1,1,50000,75000,4,17640
c00100,1,1,75000,100000,4,5780
c00100,1,1,100000,200000,4,3970
c00100,1,1,200000,500000,4,750
c00100,1,1,500000,1000000,4,110
e00200,0,1,-9e99,1,0,136883000
e00200,0,1,1,10000,0,428828000
e00200,0,1,10000,25000,0,1964217000
e00200,0,1,25000,50000,0,6944995000
e00200,0,1,50000,75000,0,6819202000
e00200,0,1,75000,100000,0,5953779000
e00200,0,1,100000,200000,0,14746664000
e00200,0,1,200000,500000,0,7162898000
e00200,0,1,500000,1000000,0,2092056000
e00300,0,1,-9e99,1,0,12508000
e00300,0,1,1,10000,0,7418000
e00300,0,1,10000,25000,0,16390000
e00300,0,1,25000,50000,0,27768000
e00300,0,1,50000,75000,0,33595000
e00300,0,1,75000,100000,0,33881000
e00300,0,1,100000,200000,0,88133000
e00300,0,1,200000,500000,0,81284000
e00300,0,1,500000,1000000,0,40827000
e01500,0,1,-9e99,1,0,51733608.004000835
e01500,0,1,1,10000,0,75949631.56559864
e01500,0,1,10000,25000,0,246259672.90530345
e01500,0,1,25000,50000,0,581917016.3324914
e01500,0,1,50000,75000,0,807631760.1865557
e01500,0,1,75000,100000,0,901187063.1101474
e01500,0,1,100000,200000,0,2439735731.723279
e01500,0,1,200000,500000,0,1297817021.8782542
e01500,0,1,500000,1000000,0,258315637.26603296
e02400,0,1,1,10000,0,297757757.5866125
e02400,0,1,10000,25000,0,615289629.2154183
e02400,0,1,25000,50000,0,788327149.9858669
e02400,0,1,50000,75000,0,694326449.4983017
e02400,0,1,75000,100000,0,613664497.1479675
e02400,0,1,100000,200000,0,1118751249.4956803
e02400,0,1,200000,500000,0,364511510.9179173
e02400,0,1,500000,1000000,0,57647377.77567537
e18400,0,1,10000,25000,0,6470554.376802742
e18400,0,1,25000,50000,0,26945903.257419836
e18400,0,1,50000,75000,0,62688119.2481571
e18400,0,1,75000,100000,0,92166865.3173158
e18400,0,1,100000,200000,0,329747798.96000594
e18400,0,1,200000,500000,0,274470582.1953673
e18400,0,1,500000,1000000,0,87211040.14602672
e18500,0,1,10000,25000,0,14154732.365760256
e18500,0,1,25000,50000,0,36367145.045690015
e18500,0,1,50000,75000,0,70140132.84741019
e18500,0,1,75000,100000,0,82730823.21348362
e18500,0,1,100000,200000,0,244418311.6210222
e18500,0,1,200000,500000,0,184580869.7718108
e18500,0,1,500000,1000000,0,58303912.98169749
e26270,0,1,25000,50000,0,28809000
e26270,0,1,50000,75000,0,60443000
e26270,0,1,75000,100000,0,94662000
e26270,0,1,100000,200000,0,545723000
e26270,0,1,200000,500000,0,1336893000
e26270,0,1,500000,1000000,0,1032647000
