varname,count,scope,agilo,agihi,fstatus,target
XTOT,0,0,-9e99,9e99,0,39145060
c00100,0,1,1,10000,0,8482115000
c00100,0,1,10000,25000,0,55686286000
c00100,0,1,25000,50000,0,161181698000
c00100,0,1,50000,75000,0,162702874000
c00100,0,1,75000,100000,0,147582974000
c00100,0,1,100000,200000,0,407460232000
c00100,0,1,200000,500000,0,410716723000
c00100,0,1,500000,1000000,0,205008801000
c00100,1,1,-9e99,1,0,448030
c00100,1,1,1,10000,0,1643810
c00100,1,1,10000,25000,0,3177920
c00100,1,1,25000,50000,0,4423220
c00100,1,1,50000,75000,0,2644130
c00100,1,1,75000,100000,0,1702880
c00100,1,1,100000,200000,0,2934740
c00100,1,1,200000,500000,0,1393940
c00100,1,1,500000,1000000,0,302080
c00100,1,1,-9e99,1,1,319340
c00100,1,1,1,10000,1,1336230
c00100,1,1,10000,25000,1,2306110
c00100,1,1,25000,50000,1,2634990
c00100,1,1,50000,75000,1,1347980
c00100,1,1,75000,100000,1,713220
c00100,1,1,100000,200000,1,860840
c00100,1,1,200000,500000,1,273570
c00100,1,1,500000,1000000,1,45330
c00100,1,1,-9e99,1,2,80860
c00100,1,1,1,10000,2,157370
c00100,1,1,10000,25000,2,352400
c00100,1,1,25000,50000,2,800340
c00100,1,1,50000,75000,2,796630
c00100,1,1,75000,100000,2,743350
c00100,1,1,100000,200000,2,1816650
c00100,1,1,200000,500000,2,1056230
c00100,1,1,500000,1000000,2,243660
c00100,1,1,-9e99,1,4,36610
c00100,1,1,1,10000,4,127230
c00100,1,1,10000,25000,4,475100
c00100,1,1,25000,50000,4,904440
c00100,1,1,50000,75000,4,438690
c00100,1,1,75000,100000,4,209910
c00100,1,1,100000,200000,4,208650
c00100,1,1,200000,500000,4,49550
c00100,1,1,500000,1000000,4,8700
e00200,0,1,-9e99,1,0,2844320000
e00200,0,1,1,10000,0,6026124000
e00200,0,1,10000,25000,0,34359453000
e00200,0,1,25000,50000,0,123915454000
e00200,0,1,50000,75000,0,126635012000
e00200,0,1,75000,100000,0,110589567000
e00200,0,1,100000,200000,0,296066747000
e00200,0,1,200000,500000,0,281345458000
e00200,0,1,500000,1000000,0,126279402000
e00300,0,1,-9e99,1,0,487727000
e00300,0,1,1,10000,0,108406000
e00300,0,1,10000,25000,0,234680000
e00300,0,1,25000,50000,0,414068000
e00300,0,1,50000,75000,0,475142000
e00300,0,1,75000,100000,0,508293000
e00300,0,1,100000,200000,0,1641196000
e00300,0,1,200000,500000,0,2114855000
e00300,0,1,500000,1000000,0,1295312000
e01500,0,1,-9e99,1,0,1016246086.8398112
e01500,0,1,1,10000,0,1169421379.78927
e01500,0,1,10000,25000,0,3959716044.691467
e01500,0,1,25000,50000,0,10592653144.674047
e01500,0,1,50000,75000,0,15737343517.8592
e01500,0,1,75000,100000,0,19575854159.06395
e01500,0,1,100000,200000,0,62780019075.65692
e01500,0,1,200000,500000,0,49357540275.14604
e01500,0,1,500000,1000000,0,12232562760.70252
e02400,0,1,-9e99,1,0,4170623538.202085
e02400,0,1,1,10000,0,6019565748.250038
e02400,0,1,10000,25000,0,8733396894.3343
e02400,0,1,25000,50000,0,10807749320.884695
e02400,0,1,50000,75000,0,9220897512.456776
e02400,0,1,75000,100000,0,8192221690.506763
e02400,0,1,100000,200000,0,18116859921.99817
e02400,0,1,200000,500000,0,8851277712.872969
e02400,0,1,500000,1000000,0,1772896134.812482
e18400,0,1,10000,25000,0,290959820.58003795
e18400,0,1,25000,50000,0,1216615561.2451088
e18400,0,1,50000,75000,0,2582179491.3874416
e18400,0,1,75000,100000,0,4327645866.074619
e18400,0,1,100000,200000,0,22787461575.567024
e18400,0,1,200000,500000,0,30865450064.913612
e18400,0,1,500000,1000000,0,15618016240.016914
e18500,0,1,10000,25000,0,994612516.5680188
e18500,0,1,25000,50000,0,2569054277.391491
e18500,0,1,50000,75000,0,3653566024.733637
e18500,0,1,75000,100000,0,4273357861.525987
e18500,0,1,100000,200000,0,16151544807.739586
e18500,0,1,200000,500000,0,14363759415.044928
e18500,0,1,500000,1000000,0,4666979447.960401
e26270,0,1,25000,50000,0,259355000
e26270,0,1,50000,75000,0,899513000
e26270,0,1,75000,100000,0,1241588000
e26270,0,1,100000,200000,0,6745621000
e26270,0,1,200000,500000,0,21355064000
e26270,0,1,500000,1000000,0,22311778000
