varname,count,scope,agilo,agihi,fstatus,target
XTOT,0,0,-9e99,9e99,0,6991951
c00100,0,1,1,10000,0,1718009000
c00100,0,1,10000,25000,0,8779180000
c00100,0,1,25000,50000,0,27280470000
c00100,0,1,50000,75000,0,32300439000
c00100,0,1,75000,100000,0,30514049000
c00100,0,1,100000,200000,0,88615345000
c00100,0,1,200000,500000,0,89848563000
c00100,0,1,500000,1000000,0,40273805000
c00100,1,1,-9e99,1,0,57310
c00100,1,1,1,10000,0,347740
c00100,1,1,10000,25000,0,501050
c00100,1,1,25000,50000,0,737030
c00100,1,1,50000,75000,0,523570
c00100,1,1,75000,100000,0,352280
c00100,1,1,100000,200000,0,634710
c00100,1,1,200000,500000,0,306360
c00100,1,1,500000,1000000,0,59610
c00100,1,1,-9e99,1,1,40080
c00100,1,1,1,10000,1,304140
c00100,1,1,10000,25000,1,381180
c00100,1,1,25000,50000,1,493670
c00100,1,1,50000,75000,1,326680
c00100,1,1,75000,100000,1,173980
c00100,1,1,100000,200000,1,170900
c00100,1,1,200000,500000,1,44620
c00100,1,1,500000,1000000,1,6940
c00100,1,1,-9e99,1,2,9270
c00100,1,1,1,10000,2,21740
c00100,1,1,10000,25000,2,42390
c00100,1,1,25000,50000,2,89890
c00100,1,1,50000,75000,2,110810
c00100,1,1,75000,100000,2,133580
c00100,1,1,100000,200000,2,419080
c00100,1,1,200000,500000,2,250500
c00100,1,1,500000,1000000,2,50820
c00100,1,1,-9e99,1,4,6360
c00100,1,1,1,10000,4,17430
c00100,1,1,10000,25000,4,67590
c00100,1,1,25000,50000,4,132540
c00100,1,1,50000,75000,4,67290
c00100,1,1,75000,100000,4,34070
c00100,1,1,100000,200000,4,32320
c00100,1,1,200000,500000,4,8020
c00100,1,1,500000,1000000,4,1330
e00200,0,1,-9e99,1,0,348420000
e00200,0,1,1,10000,0,1282482000
e00200,0,1,10000,25000,0,5240772000
e00200,0,1,25000,50000,0,20324914000
e00200,0,1,50000,75000,0,24435347000
e00200,0,1,75000,100000,0,22325353000
e00200,0,1,100000,200000,0,64896290000
e00200,0,1,200000,500000,0,63843541000
e00200,0,1,500000,1000000,0,24289493000
e00300,0,1,-9e99,1,0,43000000
e00300,0,1,1,10000,0,23400000
e00300,0,1,10000,25000,0,45006000
e00300,0,1,25000,50000,0,80504000
e00300,0,1,50000,75000,0,97368000
e00300,0,1,75000,100000,0,102337000
e00300,0,1,100000,200000,0,320739000
e00300,0,1,200000,500000,0,376507000
e00300,0,1,500000,1000000,0,229932000
e01500,0,1,-9e99,1,0,87997939.7080729
e01500,0,1,1,10000,0,292511530.31558514
e01500,0,1,10000,25000,0,875774833.5344508
e01500,0,1,25000,50000,0,2309281168.5286407
e01500,0,1,50000,75000,0,3569167866.374534
e01500,0,1,75000,100000,0,4006558175.548532
e01500,0,1,100000,200000,0,11009448442.614706
e01500,0,1,200000,500000,0,7615190113.878433
e01500,0,1,500000,1000000,0,2308808239.218113
e02400,0,1,-9e99,1,0,607587220.7125082
e02400,0,1,1,10000,0,1327762296.6385949
e02400,0,1,10000,25000,0,2142236461.0220847
e02400,0,1,25000,50000,0,2435266426.180444
e02400,0,1,50000,75000,0,2146676083.5240076
e02400,0,1,75000,100000,0,1981541266.9565232
e02400,0,1,100000,200000,0,4212963307.4563465
e02400,0,1,200000,500000,0,1897834160.9006832
e02400,0,1,500000,1000000,0,381279700.85650086
e18400,0,1,10000,25000,0,40901949.94662873
e18400,0,1,25000,50000,0,182056671.2812993
e18400,0,1,50000,75000,0,436510785.8199361
e18400,0,1,75000,100000,0,643688648.7775513
e18400,0,1,100000,200000,0,2526720193.5813313
e18400,0,1,200000,500000,0,3322020232.6009583
e18400,0,1,500000,1000000,0,1554750795.553838
e18500,0,1,10000,25000,0,159367872.75904024
e18500,0,1,25000,50000,0,365476951.2023287
e18500,0,1,50000,75000,0,599588151.3177276
e18500,0,1,75000,100000,0,686551853.0371593
e18500,0,1,100000,200000,0,2113426842.5263455
e18500,0,1,200000,500000,0,2085131309.6696787
e18500,0,1,500000,1000000,0,687692946.8024696
e26270,0,1,25000,50000,0,35483000
e26270,0,1,50000,75000,0,129724000
e26270,0,1,75000,100000,0,194719000
e26270,0,1,100000,200000,0,1098984000
e26270,0,1,200000,500000,0,3488117000
e26270,0,1,500000,1000000,0,4087852000
