varname,count,scope,agilo,agihi,fstatus,target
XTOT,0,0,-9e99,9e99,0,6170393
c00100,0,1,1,10000,0,1715540000
c00100,0,1,10000,25000,0,9034992000
c00100,0,1,25000,50000,0,25467249000
c00100,0,1,50000,75000,0,25636997000
c00100,0,1,75000,100000,0,23337570000
c00100,0,1,100000,200000,0,55401086000
c00100,0,1,200000,500000,0,34340479000
c00100,0,1,500000,1000000,0,12827575000
c00100,1,1,-9e99,1,0,76630
c00100,1,1,1,10000,0,343620
c00100,1,1,10000,25000,0,525430
c00100,1,1,25000,50000,0,698150
c00100,1,1,50000,75000,0,416500
c00100,1,1,75000,100000,0,269340
c00100,1,1,100000,200000,0,408870
c00100,1,1,200000,500000,0,120150
c00100,1,1,500000,1000000,0,19080
c00100,1,1,-9e99,1,1,51460
c00100,1,1,1,10000,1,275110
c00100,1,1,10000,25000,1,351890
c00100,1,1,25000,50000,1,397650
c00100,1,1,50000,75000,1,186620
c00100,1,1,75000,100000,1,74660
c00100,1,1,100000,200000,1,61840
c00100,1,1,200000,500000,1,13740
c00100,1,1,500000,1000000,1,2190
c00100,1,1,-9e99,1,2,15330
c00100,1,1,1,10000,2,31310
c00100,1,1,10000,25000,2,66690
c00100,1,1,25000,50000,2,144230
c00100,1,1,50000,75000,2,167450
c00100,1,1,75000,100000,2,170450
c00100,1,1,100000,200000,2,328150
c00100,1,1,200000,500000,2,102870
c00100,1,1,500000,1000000,2,16380
c00100,1,1,-9e99,1,4,8050
c00100,1,1,1,10000,4,32100
c00100,1,1,10000,25000,4,96360
c00100,1,1,25000,50000,4,131760
c00100,1,1,50000,75000,4,47340
c00100,1,1,75000,100000,4,17920
c00100,1,1,100000,200000,4,13630
c00100,1,1,200000,500000,4,2610
c00100,1,1,500000,1000000,4,390
e00200,0,1,-9e99,1,0,308738000
e00200,0,1,1,10000,0,1270274000
e00200,0,1,10000,25000,0,6587630000
e00200,0,1,25000,50000,0,20553656000
e00200,0,1,50000,75000,0,19338727000
e00200,0,1,75000,100000,0,16920509000
e00200,0,1,100000,200000,0,39320749000
e00200,0,1,200000,500000,0,21230354000
e00200,0,1,500000,1000000,0,6372357000
e00300,0,1,-9e99,1,0,33326000
e00300,0,1,1,10000,0,21472000
e00300,0,1,10000,25000,0,47700000
e00300,0,1,25000,50000,0,78716000
e00300,0,1,50000,75000,0,88309000
e00300,0,1,75000,100000,0,87531000
e00300,0,1,100000,200000,0,226370000
e00300,0,1,200000,500000,0,195226000
e00300,0,1,500000,1000000,0,91868000
e01500,0,1,-9e99,1,0,193119307.85049507
e01500,0,1,1,10000,0,404478454.3816951
e01500,0,1,10000,25000,0,1229422220.370361
e01500,0,1,25000,50000,0,2781715885.9001803
e01500,0,1,50000,75000,0,3453004980.217777
e01500,0,1,75000,100000,0,3641895362.130464
e01500,0,1,100000,200000,0,8486212409.082532
e01500,0,1,200000,500000,0,4172003250.771426
e01500,0,1,500000,1000000,0,843705971.5980005
e02400,0,1,-9e99,1,0,251484776.78497857
e02400,0,1,1,10000,0,1431723259.4392338
e02400,0,1,10000,25000,0,2375271549.780291
e02400,0,1,25000,50000,0,2747008413.497665
e02400,0,1,50000,75000,0,2200920246.3749228
e02400,0,1,75000,100000,0,1799602236.9049048
e02400,0,1,100000,200000,0,2995883522.3840365
e02400,0,1,200000,500000,0,952029806.7664946
e02400,0,1,500000,1000000,0,153611352.61457112
e18400,0,1,10000,25000,0,16939106.729946036
e18400,0,1,25000,50000,0,77882974.25416341
e18400,0,1,50000,75000,0,160368652.45362458
e18400,0,1,75000,100000,0,232508547.1462805
e18400,0,1,100000,200000,0,1032464351.3873596
e18400,0,1,200000,500000,0,1026026301.711699
e18400,0,1,500000,1000000,0,395771495.18338746
e18500,0,1,10000,25000,0,35613019.60660202
e18500,0,1,25000,50000,0,90979350.25571024
e18500,0,1,50000,75000,0,143867261.08455786
e18500,0,1,75000,100000,0,171124328.91795945
e18500,0,1,100000,200000,0,585204479.9480789
e18500,0,1,200000,500000,0,459035392.89176536
e18500,0,1,500000,1000000,0,141135646.46391106
e26270,0,1,25000,50000,0,53774000
e26270,0,1,50000,75000,0,127884000
e26270,0,1,75000,100000,0,184735000
e26270,0,1,100000,200000,0,1015254000
e26270,0,1,200000,500000,0,2568099000
e26270,0,1,500000,1000000,0,2420019000
