varname,count,scope,agilo,agihi,fstatus,target
XTOT,0,0,-9e99,9e99,0,6963709
c00100,0,1,1,10000,0,1945384000
c00100,0,1,10000,25000,0,10834077000
c00100,0,1,25000,50000,0,29384723000
c00100,0,1,50000,75000,0,28608781000
c00100,0,1,75000,100000,0,24789705000
c00100,0,1,100000,200000,0,58217997000
c00100,0,1,200000,500000,0,40449522000
c00100,0,1,500000,1000000,0,17474511000
c00100,1,1,-9e99,1,0,76350
c00100,1,1,1,10000,0,370090
c00100,1,1,10000,25000,0,632530
c00100,1,1,25000,50000,0,805460
c00100,1,1,50000,75000,0,466040
c00100,1,1,75000,100000,0,286130
c00100,1,1,100000,200000,0,429140
c00100,1,1,200000,500000,0,139910
c00100,1,1,500000,1000000,0,25810
c00100,1,1,-9e99,1,1,48320
c00100,1,1,1,10000,1,285750
c00100,1,1,10000,25000,1,405960
c00100,1,1,25000,50000,1,442530
c00100,1,1,50000,75000,1,202420
c00100,1,1,75000,100000,1,77310
c00100,1,1,100000,200000,1,67090
c00100,1,1,200000,500000,1,16860
c00100,1,1,500000,1000000,1,2930
c00100,1,1,-9e99,1,2,15600
c00100,1,1,1,10000,2,35620
c00100,1,1,10000,25000,2,80330
c00100,1,1,25000,50000,2,169580
c00100,1,1,50000,75000,2,188380
c00100,1,1,75000,100000,2,182990
c00100,1,1,100000,200000,2,341920
c00100,1,1,200000,500000,2,118710
c00100,1,1,500000,1000000,2,22120
c00100,1,1,-9e99,1,4,10160
c00100,1,1,1,10000,4,42440
c00100,1,1,10000,25000,4,132810
c00100,1,1,25000,50000,4,163560
c00100,1,1,50000,75000,4,58270
c00100,1,1,75000,100000,4,19640
c00100,1,1,100000,200000,4,14480
c00100,1,1,200000,500000,4,3050
c00100,1,1,500000,1000000,4,500
e00200,0,1,-9e99,1,0,281679000
e00200,0,1,1,10000,0,1434131000
e00200,0,1,10000,25000,0,8023803000
e00200,0,1,25000,50000,0,24247007000
e00200,0,1,50000,75000,0,22343903000
e00200,0,1,75000,100000,0,18474545000
e00200,0,1,100000,200000,0,41540064000
e00200,0,1,200000,500000,0,24437384000
e00200,0,1,500000,1000000,0,8557356000
e00300,0,1,-9e99,1,0,33659000
e00300,0,1,1,10000,0,19362000
e00300,0,1,10000,25000,0,45894000
e00300,0,1,25000,50000,0,75347000
e00300,0,1,50000,75000,0,82508000
e00300,0,1,75000,100000,0,81220000
e00300,0,1,100000,200000,0,224204000
e00300,0,1,200000,500000,0,233174000
e00300,0,1,500000,1000000,0,134778000
e01500,0,1,-9e99,1,0,162721308.53742138
e01500,0,1,1,10000,0,337186225.1080722
e01500,0,1,10000,25000,0,1216406229.1787145
e01500,0,1,25000,50000,0,2828194142.503753
e01500,0,1,50000,75000,0,3275673817.815206
e01500,0,1,75000,100000,0,3404200824.242524
e01500,0,1,100000,200000,0,8595952705.3407
e01500,0,1,200000,500000,0,5105046753.351338
e01500,0,1,500000,1000000,0,1269312261.5282166
e02400,0,1,-9e99,1,0,476815136.78431934
e02400,0,1,1,10000,0,1696428210.9180346
e02400,0,1,10000,25000,0,2465175641.7531776
e02400,0,1,25000,50000,0,2840766846.2988296
e02400,0,1,50000,75000,0,2257441997.099307
e02400,0,1,75000,100000,0,1846542699.652917
e02400,0,1,100000,200000,0,3276331469.9394603
e02400,0,1,200000,500000,0,1142573459.93197
e02400,0,1,500000,1000000,0,195291642.5783064
e18400,0,1,10000,25000,0,18551157.62606658
e18400,0,1,25000,50000,0,81226321.72626996
e18400,0,1,50000,75000,0,109320589.6444836
e18400,0,1,75000,100000,0,111946584.28130849
e18400,0,1,100000,200000,0,431342111.4977958
e18400,0,1,200000,500000,0,455208313.75799906
e18400,0,1,500000,1000000,0,165613014.34274012
e18500,0,1,10000,25000,0,31132923.5789997
e18500,0,1,25000,50000,0,83821629.80827615
e18500,0,1,50000,75000,0,118653308.12547638
e18500,0,1,75000,100000,0,121532298.02569282
e18500,0,1,100000,200000,0,455102257.55246687
e18500,0,1,200000,500000,0,474284081.4721036
e18500,0,1,500000,1000000,0,173379536.71526292
e26270,0,1,25000,50000,0,52076000
e26270,0,1,50000,75000,0,120780000
e26270,0,1,75000,100000,0,165783000
e26270,0,1,100000,200000,0,848078000
e26270,0,1,200000,500000,0,2320352000
e26270,0,1,500000,1000000,0,2405812000
