varname,count,scope,agilo,agihi,fstatus,target
XTOT,0,0,-9e99,9e99,0,1004881
c00100,0,1,1,10000,0,266378000
c00100,0,1,10000,25000,0,1441590000
c00100,0,1,25000,50000,0,4265269000
c00100,0,1,50000,75000,0,4468916000
c00100,0,1,75000,100000,0,4261449000
c00100,0,1,100000,200000,0,11534808000
c00100,0,1,200000,500000,0,7713961000
c00100,0,1,500000,1000000,0,2497655000
c00100,1,1,-9e99,1,0,8760
c00100,1,1,1,10000,0,51390
c00100,1,1,10000,25000,0,83360
c00100,1,1,25000,50000,0,116540
c00100,1,1,50000,75000,0,72460
c00100,1,1,75000,100000,0,49140
c00100,1,1,100000,200000,0,83970
c00100,1,1,200000,500000,0,27270
c00100,1,1,500000,1000000,0,3750
c00100,1,1,-9e99,1,1,6040
c00100,1,1,1,10000,1,41800
c00100,1,1,10000,25000,1,57680
c00100,1,1,25000,50000,1,68390
c00100,1,1,50000,75000,1,36790
c00100,1,1,75000,100000,1,17960
c00100,1,1,100000,200000,1,15610
c00100,1,1,200000,500000,1,3430
c00100,1,1,500000,1000000,1,530
c00100,1,1,-9e99,1,2,1380
c00100,1,1,1,10000,2,3490
c00100,1,1,10000,25000,2,8690
c00100,1,1,25000,50000,2,18470
c00100,1,1,50000,75000,2,21340
c00100,1,1,75000,100000,2,24180
c00100,1,1,100000,200000,2,62620
c00100,1,1,200000,500000,2,22890
c00100,1,1,500000,1000000,2,3110
c00100,1,1,-9e99,1,4,1090
c00100,1,1,1,10000,4,5290
c00100,1,1,10000,25000,4,15340
c00100,1,1,25000,50000,4,25400
c00100,1,1,50000,75000,4,11080
c00100,1,1,75000,100000,4,5390
c00100,1,1,100000,200000,4,4220
c00100,1,1,200000,500000,4,680
c00100,1,1,500000,1000000,4,80
e00200,0,1,-9e99,1,0,40998000
e00200,0,1,1,10000,0,202713000
e00200,0,1,10000,25000,0,1005950000
e00200,0,1,25000,50000,0,3310485000
e00200,0,1,50000,75000,0,3219104000
e00200,0,1,75000,100000,0,2867955000
e00200,0,1,100000,200000,0,7597199000
e00200,0,1,200000,500000,0,4707271000
e00200,0,1,500000,1000000,0,1181553000
e00300,0,1,-9e99,1,0,2007000
e00300,0,1,1,10000,0,2624000
e00300,0,1,10000,25000,0,6004000
e00300,0,1,25000,50000,0,11530000
e00300,0,1,50000,75000,0,14228000
e00300,0,1,75000,100000,0,14098000
e00300,0,1,100000,200000,0,44601000
e00300,0,1,200000,500000,0,40283000
e00300,0,1,500000,1000000,0,19497000
e01500,0,1,-9e99,1,0,18003673.67730873
e01500,0,1,1,10000,0,48860462.662060305
e01500,0,1,10000,25000,0,203675444.0668752
e01500,0,1,25000,50000,0,512280100.7518028
e01500,0,1,50000,75000,0,705529788.5578889
e01500,0,1,75000,100000,0,839747379.8526893
e01500,0,1,100000,200000,0,2432012895.6152377
e01500,0,1,200000,500000,0,1409473151.9606462
e01500,0,1,500000,1000000,0,293030020.76984715
e02400,0,1,1,10000,0,335330605.5553217
e02400,0,1,10000,25000,0,457073491.5614809
e02400,0,1,25000,50000,0,530415104.1392005
e02400,0,1,50000,75000,0,465848270.5852701
e02400,0,1,75000,100000,0,433234001.5753571
e02400,0,1,100000,200000,0,897872621.3933367
e02400,0,1,200000,500000,0,279278637.1999543
e02400,0,1,500000,1000000,0,36498855.56138827
e18400,0,1,10000,25000,0,3039707.7555964515
e18400,0,1,25000,50000,0,20551470.195974912
e18400,0,1,50000,75000,0,55166007.30407592
e18400,0,1,75000,100000,0,87776362.83935888
e18400,0,1,100000,200000,0,337748489.4926083
e18400,0,1,200000,500000,0,309881983.7709272
e18400,0,1,500000,1000000,0,104817729.84176412
e18500,0,1,10000,25000,0,7525063.801237325
e18500,0,1,25000,50000,0,20886233.855398208
e18500,0,1,50000,75000,0,40276833.94762368
e18500,0,1,75000,100000,0,48587751.732539386
e18500,0,1,100000,200000,0,142757523.39136076
e18500,0,1,200000,500000,0,89364051.44923119
e18500,0,1,500000,1000000,0,21973101.382196546
e26270,0,1,25000,50000,0,11520000
e26270,0,1,50000,75000,0,21536000
e26270,0,1,75000,100000,0,29599000
e26270,0,1,100000,200000,0,167784000
e26270,0,1,200000,500000,0,438995000
e26270,0,1,500000,1000000,0,430238000
