varname,count,scope,agilo,agihi,fstatus,target
XTOT,0,0,-9e99,9e99,0,4627047
c00100,0,1,1,10000,0,1300274000
c00100,0,1,10000,25000,0,8210481000
c00100,0,1,25000,50000,0,16926017000
c00100,0,1,50000,75000,0,15700076000
c00100,0,1,75000,100000,0,13666991000
c00100,0,1,100000,200000,0,34844233000
c00100,0,1,200000,500000,0,21696327000
c00100,0,1,500000,1000000,0,8967816000
c00100,1,1,-9e99,1,0,54160
c00100,1,1,1,10000,0,244490
c00100,1,1,10000,25000,0,481280
c00100,1,1,25000,50000,0,469320
c00100,1,1,50000,75000,0,255970
c00100,1,1,75000,100000,0,157740
c00100,1,1,100000,200000,0,255140
c00100,1,1,200000,500000,0,76050
c00100,1,1,500000,1000000,0,13230
c00100,1,1,-9e99,1,1,35670
c00100,1,1,1,10000,1,186020
c00100,1,1,10000,25000,1,276580
c00100,1,1,25000,50000,1,240270
c00100,1,1,50000,75000,1,113700
c00100,1,1,75000,100000,1,45860
c00100,1,1,100000,200000,1,40560
c00100,1,1,200000,500000,1,9110
c00100,1,1,500000,1000000,1,1740
c00100,1,1,-9e99,1,2,9790
c00100,1,1,1,10000,2,17710
c00100,1,1,10000,25000,2,43970
c00100,1,1,25000,50000,2,83500
c00100,1,1,50000,75000,2,88710
c00100,1,1,75000,100000,2,90850
c00100,1,1,100000,200000,2,197280
c00100,1,1,200000,500000,2,64010
c00100,1,1,500000,1000000,2,10960
c00100,1,1,-9e99,1,4,7570
c00100,1,1,1,10000,4,38180
c00100,1,1,10000,25000,4,154790
c00100,1,1,25000,50000,4,134490
c00100,1,1,50000,75000,4,46300
c00100,1,1,75000,100000,4,17910
c00100,1,1,100000,200000,4,14080
c00100,1,1,200000,500000,4,2110
c00100,1,1,500000,1000000,4,340
e00200,0,1,-9e99,1,0,338204000
e00200,0,1,1,10000,0,983984000
e00200,0,1,10000,25000,0,6013624000
e00200,0,1,25000,50000,0,13748249000
e00200,0,1,50000,75000,0,12108651000
e00200,0,1,75000,100000,0,10117285000
e00200,0,1,100000,200000,0,25694928000
e00200,0,1,200000,500000,0,12683929000
e00200,0,1,500000,1000000,0,3613437000
e00300,0,1,-9e99,1,0,46701000
e00300,0,1,1,10000,0,11134000
e00300,0,1,10000,25000,0,27308000
e00300,0,1,25000,50000,0,43709000
e00300,0,1,50000,75000,0,49728000
e00300,0,1,75000,100000,0,49476000
e00300,0,1,100000,200000,0,135565000
e00300,0,1,200000,500000,0,146952000
e00300,0,1,500000,1000000,0,89159000
e01500,0,1,-9e99,1,0,134204907.277251
e01500,0,1,1,10000,0,178869163.2080585
e01500,0,1,10000,25000,0,807567542.0122889
e01500,0,1,25000,50000,0,2055172796.657681
e01500,0,1,50000,75000,0,2205987534.6964574
e01500,0,1,75000,100000,0,2128159732.0991464
e01500,0,1,100000,200000,0,4962902190.155381
e01500,0,1,200000,500000,0,2925232262.7553945
e01500,0,1,500000,1000000,0,691800186.1618698
e02400,0,1,-9e99,1,0,323912392.4990524
e02400,0,1,1,10000,0,657666090.7605636
e02400,0,1,10000,25000,0,1250288277.42978
e02400,0,1,25000,50000,0,1445646907.9054394
e02400,0,1,50000,75000,0,1112290036.9279487
e02400,0,1,75000,100000,0,922774816.0080644
e02400,0,1,100000,200000,0,1604569177.4487646
e02400,0,1,200000,500000,0,593131524.2393492
e02400,0,1,500000,1000000,0,122398466.11058731
e18400,0,1,10000,25000,0,17777261.441967115
e18400,0,1,25000,50000,0,87004114.33176439
e18400,0,1,50000,75000,0,128471198.88513896
e18400,0,1,75000,100000,0,139047550.34409377
e18400,0,1,100000,200000,0,606735950.086411
e18400,0,1,200000,500000,0,632038143.4380403
e18400,0,1,500000,1000000,0,276266267.6579899
e18500,0,1,10000,25000,0,16479016.16838124
e18500,0,1,25000,50000,0,46993327.45144727
e18500,0,1,50000,75000,0,64760889.58698159
e18500,0,1,75000,100000,0,66132387.65548542
e18500,0,1,100000,200000,0,249831983.7576549
e18500,0,1,200000,500000,0,226624119.99840885
e18500,0,1,500000,1000000,0,77605885.63057719
e26270,0,1,25000,50000,0,29957000
e26270,0,1,50000,75000,0,78061000
e26270,0,1,75000,100000,0,122092000
e26270,0,1,100000,200000,0,758389000
e26270,0,1,200000,500000,0,2321349000
e26270,0,1,500000,1000000,0,2257571000
