table,year,fname,var_name,var_type,value_filter,marstat,description,irs_col_header,xlcolumn,xl_colnumber,incsort,incrange,xlrownum,raw_value
tab14,2015,15in14ar.xls,agi,amount,all,all,Adjusted gross income,Adjusted gross income less deficit,C,3,4,"$5,000 under $10,000",12,86411986000.0
tab14,2015,15in14ar.xls,agi,amount,all,all,Adjusted gross income,Adjusted gross income less deficit,C,3,5,"$10,000 under $15,000",13,152752468000.0
tab14,2015,15in14ar.xls,agi,amount,all,all,Adjusted gross income,Adjusted gross income less deficit,C,3,6,"$15,000 under $20,000",14,195857688000.0
tab14,2015,15in14ar.xls,agi,amount,all,all,Adjusted gross income,Adjusted gross income less deficit,C,3,7,"$20,000 under $25,000",15,224230854000.0
tab14,2015,15in14ar.xls,agi,amount,all,all,Adjusted gross income,Adjusted gross income less deficit,C,3,8,"$25,000 under $30,000",16,242572775000.0
tab14,2015,15in14ar.xls,agi,amount,all,all,Adjusted gross income,Adjusted gross income less deficit,C,3,9,"$30,000 under $40,000",17,519525813000.0
tab14,2015,15in14ar.xls,agi,amount,all,all,Adjusted gross income,Adjusted gross income less deficit,C,3,10,"$40,000 under $50,000",18,520845982000.0
tab14,2015,15in14ar.xls,agi,amount,all,all,Adjusted gross income,Adjusted gross income less deficit,C,3,11,"$50,000 under $75,000",19,1228299087000.0
tab14,2015,15in14ar.xls,agi,amount,all,all,Adjusted gross income,Adjusted gross income less deficit,C,3,12,"$75,000 under $100,000",20,1111174843000.0
tab14,2015,15in14ar.xls,agi,amount,all,all,Adjusted gross income,Adjusted gross income less deficit,C,3,13,"$100,000 under $200,000",21,2506497828000.0
tab14,2015,15in14ar.xls,agi,amount,all,all,Adjusted gross income,Adjusted gross income less deficit,C,3,14,"$200,000 under $500,000",22,1546515483000.0
tab14,2015,15in14ar.xls,agi,amount,all,all,Adjusted gross income,Adjusted gross income less deficit,C,3,15,"$500,000 under $1,000,000",23,597676645000.0
tab14,2015,15in14ar.xls,agi,amount,all,all,Adjusted gross income,Adjusted gross income less deficit,C,3,16,"$1,000,000 under $1,500,000",24,236499605000.0
tab14,2015,15in14ar.xls,agi,amount,all,all,Adjusted gross income,Adjusted gross income less deficit,C,3,17,"$1,500,000 under $2,000,000",25,137686352000.0
tab14,2015,15in14ar.xls,agi,amount,all,all,Adjusted gross income,Adjusted gross income less deficit,C,3,18,"$2,000,000 under $5,000,000",26,346864436000.0
tab14,2015,15in14ar.xls,agi,amount,all,all,Adjusted gross income,Adjusted gross income less deficit,C,3,19,"$5,000,000 under $10,000,000",27,195661353000.0
tab14,2015,15in14ar.xls,agi,amount,all,all,Adjusted gross income,Adjusted gross income less deficit,C,3,20,"$10,000,000 or more",28,538771166000.0
tab14,2015,15in14ar.xls,wages,count,nz,all,Salaries and wages — number of returns,Salaries and wages | Number of returns,F,6,1,"All returns, total",9,124591428.0
tab14,2015,15in14ar.xls,wages,count,nz,all,Salaries and wages — number of returns,Salaries and wages | Number of returns,F,6,2,No adjusted gross income,10,565122.0
tab14,2015,15in14ar.xls,wages,count,nz,all,Salaries and wages — number of returns,Salaries and wages | Number of returns,F,6,3,"$1 under $5,000",11,7267723.0
tab14,2015,15in14ar.xls,wages,count,nz,all,Salaries and wages — number of returns,Salaries and wages | Number of returns,F,6,4,"$5,000 under $10,000",12,8804222.0
tab14,2015,15in14ar.xls,wages,count,nz,all,Salaries and wages — number of returns,Salaries and wages | Number of returns,F,6,5,"$10,000 under $15,000",13,9192735.0
tab14,2015,15in14ar.xls,wages,count,nz,all,Salaries and wages — number of returns,Salaries and wages | Number of returns,F,6,6,"$15,000 under $20,000",14,9033568.0
tab14,2015,15in14ar.xls,wages,count,nz,all,Salaries and wages — number of returns,Salaries and wages | Number of returns,F,6,7,"$20,000 under $25,000",15,8423553.0
tab14,2015,15in14ar.xls,wages,count,nz,all,Salaries and wages — number of returns,Salaries and wages | Number of returns,F,6,8,"$25,000 under $30,000",16,7585499.0
tab14,2015,15in14ar.xls,wages,count,nz,all,Salaries and wages — number of returns,Salaries and wages | Number of returns,F,6,9,"$30,000 under $40,000",17,12978605.0
tab14,2015,15in14ar.xls,wages,count,nz,all,Salaries and wages — number of returns,Salaries and wages | Number of returns,F,6,10,"$40,000 under $50,000",18,10142723.0
tab14,2015,15in14ar.xls,wages,count,nz,all,Salaries and wages — number of returns,Salaries and wages | Number of returns,F,6,11,"$50,000 under $75,000",19,17158839.0
tab14,2015,15in14ar.xls,wages,count,nz,all,Salaries and wages — number of returns,Salaries and wages | Number of returns,F,6,12,"$75,000 under $100,000",20,11083392.0
tab14,2015,15in14ar.xls,wages,count,nz,all,Salaries and wages — number of returns,Salaries and wages | Number of returns,F,6,13,"$100,000 under $200,000",21,16409095.0
tab14,2015,15in14ar.xls,wages,count,nz,all,Salaries and wages — number of returns,Salaries and wages | Number of returns,F,6,14,"$200,000 under $500,000",22,4812720.0
tab14,2015,15in14ar.xls,wages,count,nz,all,Salaries and wages — number of returns,Salaries and wages | Number of returns,F,6,15,"$500,000 under $1,000,000",23,767954.0
tab14,2015,15in14ar.xls,wages,count,nz,all,Salaries and wages — number of returns,Salaries and wages | Number of returns,F,6,16,"$1,000,000 under $1,500,000",24,164367.0
tab14,2015,15in14ar.xls,wages,count,nz,all,Salaries and wages — number of returns,Salaries and wages | Number of returns,F,6,17,"$1,500,000 under $2,000,000",25,66384.0
tab14,2015,15in14ar.xls,wages,count,nz,all,Salaries and wages — number of returns,Salaries and wages | Number of returns,F,6,18,"$2,000,000 under $5,000,000",26,96609.0
tab14,2015,15in14ar.xls,wages,count,nz,all,Salaries and wages — number of returns,Salaries and wages | Number of returns,F,6,19,"$5,000,000 under $10,000,000",27,23626.0
tab14,2015,15in14ar.xls,wages,count,nz,all,Salaries and wages — number of returns,Salaries and wages | Number of returns,F,6,20,"$10,000,000 or more",28,14691.0
tab14,2015,15in14ar.xls,wages,amount,nz,all,Salaries and wages,Salaries and wages | Amount,G,7,1,"All returns, total",9,7112222959000.0
tab14,2015,15in14ar.xls,wages,amount,nz,all,Salaries and wages,Salaries and wages | Amount,G,7,2,No adjusted gross income,10,20111022000.0
tab14,2015,15in14ar.xls,wages,amount,nz,all,Salaries and wages,Salaries and wages | Amount,G,7,3,"$1 under $5,000",11,26379758000.0
tab14,2015,15in14ar.xls,wages,amount,nz,all,Salaries and wages,Salaries and wages | Amount,G,7,4,"$5,000 under $10,000",12,65527117000.0
tab14,2015,15in14ar.xls,wages,amount,nz,all,Salaries and wages,Salaries and wages | Amount,G,7,5,"$10,000 under $15,000",13,108945675000.0
tab14,2015,15in14ar.xls,wages,amount,nz,all,Salaries and wages,Salaries and wages | Amount,G,7,6,"$15,000 under $20,000",14,152713467000.0
tab14,2015,15in14ar.xls,wages,amount,nz,all,Salaries and wages,Salaries and wages | Amount,G,7,7,"$20,000 under $25,000",15,182841964000.0
tab14,2015,15in14ar.xls,wages,amount,nz,all,Salaries and wages,Salaries and wages | Amount,G,7,8,"$25,000 under $30,000",16,200342638000.0
tab14,2015,15in14ar.xls,wages,amount,nz,all,Salaries and wages,Salaries and wages | Amount,G,7,9,"$30,000 under $40,000",17,428313928000.0
tab14,2015,15in14ar.xls,wages,amount,nz,all,Salaries and wages,Salaries and wages | Amount,G,7,10,"$40,000 under $50,000",18,424369612000.0
tab14,2015,15in14ar.xls,wages,amount,nz,all,Salaries and wages,Salaries and wages | Amount,G,7,11,"$50,000 under $75,000",19,952347137000.0
tab14,2015,15in14ar.xls,wages,amount,nz,all,Salaries and wages,Salaries and wages | Amount,G,7,12,"$75,000 under $100,000",20,835434509000.0
tab14,2015,15in14ar.xls,wages,amount,nz,all,Salaries and wages,Salaries and wages | Amount,G,7,13,"$100,000 under $200,000",21,1876094165000.0
tab14,2015,15in14ar.xls,wages,amount,nz,all,Salaries and wages,Salaries and wages | Amount,G,7,14,"$200,000 under $500,000",22,1055689937000.0
tab14,2015,15in14ar.xls,wages,amount,nz,all,Salaries and wages,Salaries and wages | Amount,G,7,15,"$500,000 under $1,000,000",23,337666673000.0
tab14,2015,15in14ar.xls,wages,amount,nz,all,Salaries and wages,Salaries and wages | Amount,G,7,16,"$1,000,000 under $1,500,000",24,109129351000.0
tab14,2015,15in14ar.xls,wages,amount,nz,all,Salaries and wages,Salaries and wages | Amount,G,7,17,"$1,500,000 under $2,000,000",25,56400553000.0
tab14,2015,15in14ar.xls,wages,amount,nz,all,Salaries and wages,Salaries and wages | Amount,G,7,18,"$2,000,000 under $5,000,000",26,124291852000.0
tab14,2015,15in14ar.xls,wages,amount,nz,all,Salaries and wages,Salaries and wages | Amount,G,7,19,"$5,000,000 under $10,000,000",27,59258643000.0
tab14,2015,15in14ar.xls,wages,amount,nz,all,Salaries and wages,Salaries and wages | Amount,G,7,20,"$10,000,000 or more",28,96364957000.0
tab14,2015,15in14ar.xls,taxint,count,nz,all,Taxable interest — number of returns,Taxable interest | Number of returns,H,8,1,"All returns, total",9,42636696.0
tab14,2015,15in14ar.xls,taxint,count,nz,all,Taxable interest — number of returns,Taxable interest | Number of returns,H,8,2,No adjusted gross income,10,653423.0
tab14,2015,15in14ar.xls,taxint,count,nz,all,Taxable interest — number of returns,Taxable interest | Number of returns,H,8,3,"$1 under $5,000",11,1484669.0
tab14,2015,15in14ar.xls,taxint,count,nz,all,Taxable interest — number of returns,Taxable interest | Number of returns,H,8,4,"$5,000 under $10,000",12,1339223.0
tab14,2015,15in14ar.xls,taxint,count,nz,all,Taxable interest — number of returns,Taxable interest | Number of returns,H,8,5,"$10,000 under $15,000",13,1583302.0
tab14,2015,15in14ar.xls,taxint,count,nz,all,Taxable interest — number of returns,Taxable interest | Number of returns,H,8,6,"$15,000 under $20,000",14,1476103.0
tab14,2015,15in14ar.xls,taxint,count,nz,all,Taxable interest — number of returns,Taxable interest | Number of returns,H,8,7,"$20,000 under $25,000",15,1371510.0
tab14,2015,15in14ar.xls,taxint,count,nz,all,Taxable interest — number of returns,Taxable interest | Number of returns,H,8,8,"$25,000 under $30,000",16,1380757.0
tab14,2015,15in14ar.xls,taxint,count,nz,all,Taxable interest — number of returns,Taxable interest | Number of returns,H,8,9,"$30,000 under $40,000",17,2779716.0
tab14,2015,15in14ar.xls,taxint,count,nz,all,Taxable interest — number of returns,Taxable interest | Number of returns,H,8,10,"$40,000 under $50,000",18,2748982.0
tab14,2015,15in14ar.xls,taxint,count,nz,all,Taxable interest — number of returns,Taxable interest | Number of returns,H,8,11,"$50,000 under $75,000",19,6568582.0
tab14,2015,15in14ar.xls,taxint,count,nz,all,Taxable interest — number of returns,Taxable interest | Number of returns,H,8,12,"$75,000 under $100,000",20,5553172.0
tab14,2015,15in14ar.xls,taxint,count,nz,all,Taxable interest — number of returns,Taxable interest | Number of returns,H,8,13,"$100,000 under $200,000",21,10353254.0
tab14,2015,15in14ar.xls,taxint,count,nz,all,Taxable interest — number of returns,Taxable interest | Number of returns,H,8,14,"$200,000 under $500,000",22,4116012.0
tab14,2015,15in14ar.xls,taxint,count,nz,all,Taxable interest — number of returns,Taxable interest | Number of returns,H,8,15,"$500,000 under $1,000,000",23,802733.0
tab14,2015,15in14ar.xls,taxint,count,nz,all,Taxable interest — number of returns,Taxable interest | Number of returns,H,8,16,"$1,000,000 under $1,500,000",24,187220.0
tab14,2015,15in14ar.xls,taxint,count,nz,all,Taxable interest — number of returns,Taxable interest | Number of returns,H,8,17,"$1,500,000 under $2,000,000",25,77308.0
tab14,2015,15in14ar.xls,taxint,count,nz,all,Taxable interest — number of returns,Taxable interest | Number of returns,H,8,18,"$2,000,000 under $5,000,000",26,114470.0
tab14,2015,15in14ar.xls,taxint,count,nz,all,Taxable interest — number of returns,Taxable interest | Number of returns,H,8,19,"$5,000,000 under $10,000,000",27,28312.0
tab14,2015,15in14ar.xls,taxint,count,nz,all,Taxable interest — number of returns,Taxable interest | Number of returns,H,8,20,"$10,000,000 or more",28,17947.0
tab14,2015,15in14ar.xls,taxint,amount,nz,all,Taxable interest,Taxable interest | Amount,I,9,1,"All returns, total",9,95881223000.0
tab14,2015,15in14ar.xls,taxint,amount,nz,all,Taxable interest,Taxable interest | Amount,I,9,2,No adjusted gross income,10,4706956000.0
tab14,2015,15in14ar.xls,taxint,amount,nz,all,Taxable interest,Taxable interest | Amount,I,9,3,"$1 under $5,000",11,606099000.0
tab14,2015,15in14ar.xls,taxint,amount,nz,all,Taxable interest,Taxable interest | Amount,I,9,4,"$5,000 under $10,000",12,666442000.0
tab14,2015,15in14ar.xls,taxint,amount,nz,all,Taxable interest,Taxable interest | Amount,I,9,5,"$10,000 under $15,000",13,1053897000.0
tab14,2015,15in14ar.xls,taxint,amount,nz,all,Taxable interest,Taxable interest | Amount,I,9,6,"$15,000 under $20,000",14,1041566000.0
tab14,2015,15in14ar.xls,taxint,amount,nz,all,Taxable interest,Taxable interest | Amount,I,9,7,"$20,000 under $25,000",15,1068287000.0
tab14,2015,15in14ar.xls,taxint,amount,nz,all,Taxable interest,Taxable interest | Amount,I,9,8,"$25,000 under $30,000",16,1061273000.0
tab14,2015,15in14ar.xls,taxint,amount,nz,all,Taxable interest,Taxable interest | Amount,I,9,9,"$30,000 under $40,000",17,2080661000.0
tab14,2015,15in14ar.xls,taxint,amount,nz,all,Taxable interest,Taxable interest | Amount,I,9,10,"$40,000 under $50,000",18,1991377000.0
tab14,2015,15in14ar.xls,taxint,amount,nz,all,Taxable interest,Taxable interest | Amount,I,9,11,"$50,000 under $75,000",19,5759010000.0
tab14,2015,15in14ar.xls,taxint,amount,nz,all,Taxable interest,Taxable interest | Amount,I,9,12,"$75,000 under $100,000",20,5351418000.0
tab14,2015,15in14ar.xls,taxint,amount,nz,all,Taxable interest,Taxable interest | Amount,I,9,13,"$100,000 under $200,000",21,13932224000.0
tab14,2015,15in14ar.xls,taxint,amount,nz,all,Taxable interest,Taxable interest | Amount,I,9,14,"$200,000 under $500,000",22,12956349000.0
tab14,2015,15in14ar.xls,taxint,amount,nz,all,Taxable interest,Taxable interest | Amount,I,9,15,"$500,000 under $1,000,000",23,7248337000.0
tab14,2015,15in14ar.xls,taxint,amount,nz,all,Taxable interest,Taxable interest | Amount,I,9,16,"$1,000,000 under $1,500,000",24,3733575000.0
tab14,2015,15in14ar.xls,taxint,amount,nz,all,Taxable interest,Taxable interest | Amount,I,9,17,"$1,500,000 under $2,000,000",25,2486638000.0
tab14,2015,15in14ar.xls,taxint,amount,nz,all,Taxable interest,Taxable interest | Amount,I,9,18,"$2,000,000 under $5,000,000",26,7437965000.0
tab14,2015,15in14ar.xls,taxint,amount,nz,all,Taxable interest,Taxable interest | Amount,I,9,19,"$5,000,000 under $10,000,000",27,4565985000.0
tab14,2015,15in14ar.xls,taxint,amount,nz,all,Taxable interest,Taxable interest | Amount,I,9,20,"$10,000,000 or more",28,18133165000.0
tab14,2015,15in14ar.xls,exemptint,count,nz,all,Tax-exempt interest — number of returns,Tax-exempt interest [1] | Number of returns,J,10,1,"All returns, total",9,5827038.0
tab14,2015,15in14ar.xls,exemptint,count,nz,all,Tax-exempt interest — number of returns,Tax-exempt interest [1] | Number of returns,J,10,2,No adjusted gross income,10,99447.0
tab14,2015,15in14ar.xls,exemptint,count,nz,all,Tax-exempt interest — number of returns,Tax-exempt interest [1] | Number of returns,J,10,3,"$1 under $5,000",11,90663.0
tab14,2015,15in14ar.xls,exemptint,count,nz,all,Tax-exempt interest — number of returns,Tax-exempt interest [1] | Number of returns,J,10,4,"$5,000 under $10,000",12,107702.0
tab14,2015,15in14ar.xls,exemptint,count,nz,all,Tax-exempt interest — number of returns,Tax-exempt interest [1] | Number of returns,J,10,5,"$10,000 under $15,000",13,124166.0
tab14,2015,15in14ar.xls,exemptint,count,nz,all,Tax-exempt interest — number of returns,Tax-exempt interest [1] | Number of returns,J,10,6,"$15,000 under $20,000",14,119598.0
tab14,2015,15in14ar.xls,exemptint,count,nz,all,Tax-exempt interest — number of returns,Tax-exempt interest [1] | Number of returns,J,10,7,"$20,000 under $25,000",15,115165.0
tab14,2015,15in14ar.xls,exemptint,count,nz,all,Tax-exempt interest — number of returns,Tax-exempt interest [1] | Number of returns,J,10,8,"$25,000 under $30,000",16,122363.0
tab14,2015,15in14ar.xls,exemptint,count,nz,all,Tax-exempt interest — number of returns,Tax-exempt interest [1] | Number of returns,J,10,9,"$30,000 under $40,000",17,261909.0
tab14,2015,15in14ar.xls,exemptint,count,nz,all,Tax-exempt interest — number of returns,Tax-exempt interest [1] | Number of returns,J,10,10,"$40,000 under $50,000",18,239360.0
tab14,2015,15in14ar.xls,exemptint,count,nz,all,Tax-exempt interest — number of returns,Tax-exempt interest [1] | Number of returns,J,10,11,"$50,000 under $75,000",19,704167.0
tab14,2015,15in14ar.xls,exemptint,count,nz,all,Tax-exempt interest — number of returns,Tax-exempt interest [1] | Number of returns,J,10,12,"$75,000 under $100,000",20,668070.0
tab14,2015,15in14ar.xls,exemptint,count,nz,all,Tax-exempt interest — number of returns,Tax-exempt interest [1] | Number of returns,J,10,13,"$100,000 under $200,000",21,1581470.0
tab14,2015,15in14ar.xls,exemptint,count,nz,all,Tax-exempt interest — number of returns,Tax-exempt interest [1] | Number of returns,J,10,14,"$200,000 under $500,000",22,1030721.0
tab14,2015,15in14ar.xls,exemptint,count,nz,all,Tax-exempt interest — number of returns,Tax-exempt interest [1] | Number of returns,J,10,15,"$500,000 under $1,000,000",23,323378.0
tab14,2015,15in14ar.xls,exemptint,count,nz,all,Tax-exempt interest — number of returns,Tax-exempt interest [1] | Number of returns,J,10,16,"$1,000,000 under $1,500,000",24,93059.0
tab14,2015,15in14ar.xls,exemptint,count,nz,all,Tax-exempt interest — number of returns,Tax-exempt interest [1] | Number of returns,J,10,17,"$1,500,000 under $2,000,000",25,42319.0
tab14,2015,15in14ar.xls,exemptint,count,nz,all,Tax-exempt interest — number of returns,Tax-exempt interest [1] | Number of returns,J,10,18,"$2,000,000 under $5,000,000",26,69777.0
tab14,2015,15in14ar.xls,exemptint,count,nz,all,Tax-exempt interest — number of returns,Tax-exempt interest [1] | Number of returns,J,10,19,"$5,000,000 under $10,000,000",27,19636.0
tab14,2015,15in14ar.xls,exemptint,count,nz,all,Tax-exempt interest — number of returns,Tax-exempt interest [1] | Number of returns,J,10,20,"$10,000,000 or more",28,14069.0
tab14,2015,15in14ar.xls,exemptint,amount,nz,all,Tax-exempt interest,Tax-exempt interest [1] | Amount,K,11,1,"All returns, total",9,61871455000.0
tab14,2015,15in14ar.xls,exemptint,amount,nz,all,Tax-exempt interest,Tax-exempt interest [1] | Amount,K,11,2,No adjusted gross income,10,2127267000.0
tab14,2015,15in14ar.xls,exemptint,amount,nz,all,Tax-exempt interest,Tax-exempt interest [1] | Amount,K,11,3,"$1 under $5,000",11,222610000.0
tab14,2015,15in14ar.xls,exemptint,amount,nz,all,Tax-exempt interest,Tax-exempt interest [1] | Amount,K,11,4,"$5,000 under $10,000",12,285516000.0
tab14,2015,15in14ar.xls,exemptint,amount,nz,all,Tax-exempt interest,Tax-exempt interest [1] | Amount,K,11,5,"$10,000 under $15,000",13,438006000.0
tab14,2015,15in14ar.xls,exemptint,amount,nz,all,Tax-exempt interest,Tax-exempt interest [1] | Amount,K,11,6,"$15,000 under $20,000",14,322515000.0
tab14,2015,15in14ar.xls,exemptint,amount,nz,all,Tax-exempt interest,Tax-exempt interest [1] | Amount,K,11,7,"$20,000 under $25,000",15,689080000.0
tab14,2015,15in14ar.xls,exemptint,amount,nz,all,Tax-exempt interest,Tax-exempt interest [1] | Amount,K,11,8,"$25,000 under $30,000",16,720058000.0
tab14,2015,15in14ar.xls,exemptint,amount,nz,all,Tax-exempt interest,Tax-exempt interest [1] | Amount,K,11,9,"$30,000 under $40,000",17,1483145000.0
tab14,2015,15in14ar.xls,exemptint,amount,nz,all,Tax-exempt interest,Tax-exempt interest [1] | Amount,K,11,10,"$40,000 under $50,000",18,1177454000.0
tab14,2015,15in14ar.xls,exemptint,amount,nz,all,Tax-exempt interest,Tax-exempt interest [1] | Amount,K,11,11,"$50,000 under $75,000",19,3326378000.0
tab14,2015,15in14ar.xls,exemptint,amount,nz,all,Tax-exempt interest,Tax-exempt interest [1] | Amount,K,11,12,"$75,000 under $100,000",20,3510870000.0
tab14,2015,15in14ar.xls,exemptint,amount,nz,all,Tax-exempt interest,Tax-exempt interest [1] | Amount,K,11,13,"$100,000 under $200,000",21,11019779000.0
tab14,2015,15in14ar.xls,exemptint,amount,nz,all,Tax-exempt interest,Tax-exempt interest [1] | Amount,K,11,14,"$200,000 under $500,000",22,12958810000.0
tab14,2015,15in14ar.xls,exemptint,amount,nz,all,Tax-exempt interest,Tax-exempt interest [1] | Amount,K,11,15,"$500,000 under $1,000,000",23,6889926000.0
tab14,2015,15in14ar.xls,exemptint,amount,nz,all,Tax-exempt interest,Tax-exempt interest [1] | Amount,K,11,16,"$1,000,000 under $1,500,000",24,3113401000.0
tab14,2015,15in14ar.xls,exemptint,amount,nz,all,Tax-exempt interest,Tax-exempt interest [1] | Amount,K,11,17,"$1,500,000 under $2,000,000",25,1942691000.0
tab14,2015,15in14ar.xls,exemptint,amount,nz,all,Tax-exempt interest,Tax-exempt interest [1] | Amount,K,11,18,"$2,000,000 under $5,000,000",26,4872127000.0
tab14,2015,15in14ar.xls,exemptint,amount,nz,all,Tax-exempt interest,Tax-exempt interest [1] | Amount,K,11,19,"$5,000,000 under $10,000,000",27,2457559000.0
tab14,2015,15in14ar.xls,exemptint,amount,nz,all,Tax-exempt interest,Tax-exempt interest [1] | Amount,K,11,20,"$10,000,000 or more",28,4314263000.0
tab14,2015,15in14ar.xls,orddiv,count,nz,all,Ordinary dividends — number of returns,Ordinary dividends | Number of returns,L,12,1,"All returns, total",9,27607044.0
tab14,2015,15in14ar.xls,orddiv,count,nz,all,Ordinary dividends — number of returns,Ordinary dividends | Number of returns,L,12,2,No adjusted gross income,10,468764.0
tab14,2015,15in14ar.xls,orddiv,count,nz,all,Ordinary dividends — number of returns,Ordinary dividends | Number of returns,L,12,3,"$1 under $5,000",11,933634.0
tab14,2015,15in14ar.xls,orddiv,count,nz,all,Ordinary dividends — number of returns,Ordinary dividends | Number of returns,L,12,4,"$5,000 under $10,000",12,857987.0
tab14,2015,15in14ar.xls,orddiv,count,nz,all,Ordinary dividends — number of returns,Ordinary dividends | Number of returns,L,12,5,"$10,000 under $15,000",13,875080.0
tab14,2015,15in14ar.xls,orddiv,count,nz,all,Ordinary dividends — number of returns,Ordinary dividends | Number of returns,L,12,6,"$15,000 under $20,000",14,878063.0
tab14,2015,15in14ar.xls,orddiv,count,nz,all,Ordinary dividends — number of returns,Ordinary dividends | Number of returns,L,12,7,"$20,000 under $25,000",15,810499.0
tab14,2015,15in14ar.xls,orddiv,count,nz,all,Ordinary dividends — number of returns,Ordinary dividends | Number of returns,L,12,8,"$25,000 under $30,000",16,778412.0
tab14,2015,15in14ar.xls,orddiv,count,nz,all,Ordinary dividends — number of returns,Ordinary dividends | Number of returns,L,12,9,"$30,000 under $40,000",17,1576139.0
tab14,2015,15in14ar.xls,orddiv,count,nz,all,Ordinary dividends — number of returns,Ordinary dividends | Number of returns,L,12,10,"$40,000 under $50,000",18,1514544.0
tab14,2015,15in14ar.xls,orddiv,count,nz,all,Ordinary dividends — number of returns,Ordinary dividends | Number of returns,L,12,11,"$50,000 under $75,000",19,3896386.0
tab14,2015,15in14ar.xls,orddiv,count,nz,all,Ordinary dividends — number of returns,Ordinary dividends | Number of returns,L,12,12,"$75,000 under $100,000",20,3468135.0
tab14,2015,15in14ar.xls,orddiv,count,nz,all,Ordinary dividends — number of returns,Ordinary dividends | Number of returns,L,12,13,"$100,000 under $200,000",21,7062743.0
tab14,2015,15in14ar.xls,orddiv,count,nz,all,Ordinary dividends — number of returns,Ordinary dividends | Number of returns,L,12,14,"$200,000 under $500,000",22,3391442.0
tab14,2015,15in14ar.xls,orddiv,count,nz,all,Ordinary dividends — number of returns,Ordinary dividends | Number of returns,L,12,15,"$500,000 under $1,000,000",23,708986.0
tab14,2015,15in14ar.xls,orddiv,count,nz,all,Ordinary dividends — number of returns,Ordinary dividends | Number of returns,L,12,16,"$1,000,000 under $1,500,000",24,167209.0
tab14,2015,15in14ar.xls,orddiv,count,nz,all,Ordinary dividends — number of returns,Ordinary dividends | Number of returns,L,12,17,"$1,500,000 under $2,000,000",25,70134.0
tab14,2015,15in14ar.xls,orddiv,count,nz,all,Ordinary dividends — number of returns,Ordinary dividends | Number of returns,L,12,18,"$2,000,000 under $5,000,000",26,104973.0
tab14,2015,15in14ar.xls,orddiv,count,nz,all,Ordinary dividends — number of returns,Ordinary dividends | Number of returns,L,12,19,"$5,000,000 under $10,000,000",27,26596.0
