table,year,fname,var_name,var_type,value_filter,marstat,description,irs_col_header,xlcolumn,xl_colnumber,incsort,incrange,xlrownum,raw_value
tab21,2015,15in21id.xls,id_medical_capped,count,nz,all,Medical expenses (deductible/capped) — number of returns,Itemized deductions | Medical and dental expenses deduction | Total after subtracting AGI limitation | Number of returns,BK,63,11,"$45,000 under $50,000",20,390758.0
tab21,2015,15in21id.xls,id_medical_capped,count,nz,all,Medical expenses (deductible/capped) — number of returns,Itemized deductions | Medical and dental expenses deduction | Total after subtracting AGI limitation | Number of returns,BK,63,12,"$50,000 under $55,000",21,404991.0
tab21,2015,15in21id.xls,id_medical_capped,count,nz,all,Medical expenses (deductible/capped) — number of returns,Itemized deductions | Medical and dental expenses deduction | Total after subtracting AGI limitation | Number of returns,BK,63,13,"$55,000 under $60,000",22,423434.0
tab21,2015,15in21id.xls,id_medical_capped,count,nz,all,Medical expenses (deductible/capped) — number of returns,Itemized deductions | Medical and dental expenses deduction | Total after subtracting AGI limitation | Number of returns,BK,63,14,"$60,000 under $75,000",23,992870.0
tab21,2015,15in21id.xls,id_medical_capped,count,nz,all,Medical expenses (deductible/capped) — number of returns,Itemized deductions | Medical and dental expenses deduction | Total after subtracting AGI limitation | Number of returns,BK,63,15,"$75,000 under $100,000",24,1222955.0
tab21,2015,15in21id.xls,id_medical_capped,count,nz,all,Medical expenses (deductible/capped) — number of returns,Itemized deductions | Medical and dental expenses deduction | Total after subtracting AGI limitation | Number of returns,BK,63,16,"$100,000 under $200,000",25,1306677.0
tab21,2015,15in21id.xls,id_medical_capped,count,nz,all,Medical expenses (deductible/capped) — number of returns,Itemized deductions | Medical and dental expenses deduction | Total after subtracting AGI limitation | Number of returns,BK,63,17,"$200,000 under $500,000",26,159468.0
tab21,2015,15in21id.xls,id_medical_capped,count,nz,all,Medical expenses (deductible/capped) — number of returns,Itemized deductions | Medical and dental expenses deduction | Total after subtracting AGI limitation | Number of returns,BK,63,18,"$500,000 under $1,000,000",27,7735.0
tab21,2015,15in21id.xls,id_medical_capped,count,nz,all,Medical expenses (deductible/capped) — number of returns,Itemized deductions | Medical and dental expenses deduction | Total after subtracting AGI limitation | Number of returns,BK,63,19,"$1,000,000 under $1,500,000",28,972.0
tab21,2015,15in21id.xls,id_medical_capped,count,nz,all,Medical expenses (deductible/capped) — number of returns,Itemized deductions | Medical and dental expenses deduction | Total after subtracting AGI limitation | Number of returns,BK,63,20,"$1,500,000 under $2,000,000",29,301.0
tab21,2015,15in21id.xls,id_medical_capped,count,nz,all,Medical expenses (deductible/capped) — number of returns,Itemized deductions | Medical and dental expenses deduction | Total after subtracting AGI limitation | Number of returns,BK,63,21,"$2,000,000 under $5,000,000",30,242.0
tab21,2015,15in21id.xls,id_medical_capped,count,nz,all,Medical expenses (deductible/capped) — number of returns,Itemized deductions | Medical and dental expenses deduction | Total after subtracting AGI limitation | Number of returns,BK,63,22,"$5,000,000 under $10,000,000",31,22.0
tab21,2015,15in21id.xls,id_medical_capped,count,nz,all,Medical expenses (deductible/capped) — number of returns,Itemized deductions | Medical and dental expenses deduction | Total after subtracting AGI limitation | Number of returns,BK,63,23,"$10,000,000 or more",32,0.0
tab21,2015,15in21id.xls,id_medical_capped,amount,nz,all,Medical expenses (deductible/capped),Itemized deductions | Medical and dental expenses deduction | Total after subtracting AGI limitation | Amount,BL,64,1,"All returns, total",10,86931032000.0
tab21,2015,15in21id.xls,id_medical_capped,amount,nz,all,Medical expenses (deductible/capped),Itemized deductions | Medical and dental expenses deduction | Total after subtracting AGI limitation | Amount,BL,64,2,"Under $5,000",11,2108042000.0
tab21,2015,15in21id.xls,id_medical_capped,amount,nz,all,Medical expenses (deductible/capped),Itemized deductions | Medical and dental expenses deduction | Total after subtracting AGI limitation | Amount,BL,64,3,"$5,000 under $10,000",12,3013542000.0
tab21,2015,15in21id.xls,id_medical_capped,amount,nz,all,Medical expenses (deductible/capped),Itemized deductions | Medical and dental expenses deduction | Total after subtracting AGI limitation | Amount,BL,64,4,"$10,000 under $15,000",13,3936086000.0
tab21,2015,15in21id.xls,id_medical_capped,amount,nz,all,Medical expenses (deductible/capped),Itemized deductions | Medical and dental expenses deduction | Total after subtracting AGI limitation | Amount,BL,64,5,"$15,000 under $20,000",14,4297932000.0
tab21,2015,15in21id.xls,id_medical_capped,amount,nz,all,Medical expenses (deductible/capped),Itemized deductions | Medical and dental expenses deduction | Total after subtracting AGI limitation | Amount,BL,64,6,"$20,000 under $25,000",15,4344639000.0
tab21,2015,15in21id.xls,id_medical_capped,amount,nz,all,Medical expenses (deductible/capped),Itemized deductions | Medical and dental expenses deduction | Total after subtracting AGI limitation | Amount,BL,64,7,"$25,000 under $30,000",16,4753902000.0
tab21,2015,15in21id.xls,id_medical_capped,amount,nz,all,Medical expenses (deductible/capped),Itemized deductions | Medical and dental expenses deduction | Total after subtracting AGI limitation | Amount,BL,64,8,"$30,000 under $35,000",17,4039786000.0
tab21,2015,15in21id.xls,id_medical_capped,amount,nz,all,Medical expenses (deductible/capped),Itemized deductions | Medical and dental expenses deduction | Total after subtracting AGI limitation | Amount,BL,64,9,"$35,000 under $40,000",18,4079939000.0
tab21,2015,15in21id.xls,id_medical_capped,amount,nz,all,Medical expenses (deductible/capped),Itemized deductions | Medical and dental expenses deduction | Total after subtracting AGI limitation | Amount,BL,64,10,"$40,000 under $45,000",19,3972063000.0
tab21,2015,15in21id.xls,id_medical_capped,amount,nz,all,Medical expenses (deductible/capped),Itemized deductions | Medical and dental expenses deduction | Total after subtracting AGI limitation | Amount,BL,64,11,"$45,000 under $50,000",20,3375631000.0
tab21,2015,15in21id.xls,id_medical_capped,amount,nz,all,Medical expenses (deductible/capped),Itemized deductions | Medical and dental expenses deduction | Total after subtracting AGI limitation | Amount,BL,64,12,"$50,000 under $55,000",21,3696461000.0
tab21,2015,15in21id.xls,id_medical_capped,amount,nz,all,Medical expenses (deductible/capped),Itemized deductions | Medical and dental expenses deduction | Total after subtracting AGI limitation | Amount,BL,64,13,"$55,000 under $60,000",22,3889988000.0
tab21,2015,15in21id.xls,id_medical_capped,amount,nz,all,Medical expenses (deductible/capped),Itemized deductions | Medical and dental expenses deduction | Total after subtracting AGI limitation | Amount,BL,64,14,"$60,000 under $75,000",23,9137304000.0
tab21,2015,15in21id.xls,id_medical_capped,amount,nz,all,Medical expenses (deductible/capped),Itemized deductions | Medical and dental expenses deduction | Total after subtracting AGI limitation | Amount,BL,64,15,"$75,000 under $100,000",24,12672435000.0
tab21,2015,15in21id.xls,id_medical_capped,amount,nz,all,Medical expenses (deductible/capped),Itemized deductions | Medical and dental expenses deduction | Total after subtracting AGI limitation | Amount,BL,64,16,"$100,000 under $200,000",25,14963159000.0
tab21,2015,15in21id.xls,id_medical_capped,amount,nz,all,Medical expenses (deductible/capped),Itemized deductions | Medical and dental expenses deduction | Total after subtracting AGI limitation | Amount,BL,64,17,"$200,000 under $500,000",26,3896808000.0
tab21,2015,15in21id.xls,id_medical_capped,amount,nz,all,Medical expenses (deductible/capped),Itemized deductions | Medical and dental expenses deduction | Total after subtracting AGI limitation | Amount,BL,64,18,"$500,000 under $1,000,000",27,565102000.0
tab21,2015,15in21id.xls,id_medical_capped,amount,nz,all,Medical expenses (deductible/capped),Itemized deductions | Medical and dental expenses deduction | Total after subtracting AGI limitation | Amount,BL,64,19,"$1,000,000 under $1,500,000",28,110275000.0
tab21,2015,15in21id.xls,id_medical_capped,amount,nz,all,Medical expenses (deductible/capped),Itemized deductions | Medical and dental expenses deduction | Total after subtracting AGI limitation | Amount,BL,64,20,"$1,500,000 under $2,000,000",29,32909000.0
tab21,2015,15in21id.xls,id_medical_capped,amount,nz,all,Medical expenses (deductible/capped),Itemized deductions | Medical and dental expenses deduction | Total after subtracting AGI limitation | Amount,BL,64,21,"$2,000,000 under $5,000,000",30,36553000.0
tab21,2015,15in21id.xls,id_medical_capped,amount,nz,all,Medical expenses (deductible/capped),Itemized deductions | Medical and dental expenses deduction | Total after subtracting AGI limitation | Amount,BL,64,22,"$5,000,000 under $10,000,000",31,8477000.0
tab21,2015,15in21id.xls,id_medical_capped,amount,nz,all,Medical expenses (deductible/capped),Itemized deductions | Medical and dental expenses deduction | Total after subtracting AGI limitation | Amount,BL,64,23,"$10,000,000 or more",32,0.0
tab21,2015,15in21id.xls,id_medical_uncapped,count,nz,all,Medical expenses (total/uncapped) — number of returns,Itemized deductions | Medical and dental expenses deduction | Total medical expenses | Number of returns,BM,65,1,"All returns, total",10,8776985.0
tab21,2015,15in21id.xls,id_medical_uncapped,count,nz,all,Medical expenses (total/uncapped) — number of returns,Itemized deductions | Medical and dental expenses deduction | Total medical expenses | Number of returns,BM,65,2,"Under $5,000",11,227519.0
tab21,2015,15in21id.xls,id_medical_uncapped,count,nz,all,Medical expenses (total/uncapped) — number of returns,Itemized deductions | Medical and dental expenses deduction | Total medical expenses | Number of returns,BM,65,3,"$5,000 under $10,000",12,279663.0
tab21,2015,15in21id.xls,id_medical_uncapped,count,nz,all,Medical expenses (total/uncapped) — number of returns,Itemized deductions | Medical and dental expenses deduction | Total medical expenses | Number of returns,BM,65,4,"$10,000 under $15,000",13,463596.0
tab21,2015,15in21id.xls,id_medical_uncapped,count,nz,all,Medical expenses (total/uncapped) — number of returns,Itemized deductions | Medical and dental expenses deduction | Total medical expenses | Number of returns,BM,65,5,"$15,000 under $20,000",14,490746.0
tab21,2015,15in21id.xls,id_medical_uncapped,count,nz,all,Medical expenses (total/uncapped) — number of returns,Itemized deductions | Medical and dental expenses deduction | Total medical expenses | Number of returns,BM,65,6,"$20,000 under $25,000",15,500858.0
tab21,2015,15in21id.xls,id_medical_uncapped,count,nz,all,Medical expenses (total/uncapped) — number of returns,Itemized deductions | Medical and dental expenses deduction | Total medical expenses | Number of returns,BM,65,7,"$25,000 under $30,000",16,532022.0
tab21,2015,15in21id.xls,id_medical_uncapped,count,nz,all,Medical expenses (total/uncapped) — number of returns,Itemized deductions | Medical and dental expenses deduction | Total medical expenses | Number of returns,BM,65,8,"$30,000 under $35,000",17,462326.0
tab21,2015,15in21id.xls,id_medical_uncapped,count,nz,all,Medical expenses (total/uncapped) — number of returns,Itemized deductions | Medical and dental expenses deduction | Total medical expenses | Number of returns,BM,65,9,"$35,000 under $40,000",18,457498.0
tab21,2015,15in21id.xls,id_medical_uncapped,count,nz,all,Medical expenses (total/uncapped) — number of returns,Itemized deductions | Medical and dental expenses deduction | Total medical expenses | Number of returns,BM,65,10,"$40,000 under $45,000",19,452333.0
tab21,2015,15in21id.xls,id_medical_uncapped,count,nz,all,Medical expenses (total/uncapped) — number of returns,Itemized deductions | Medical and dental expenses deduction | Total medical expenses | Number of returns,BM,65,11,"$45,000 under $50,000",20,390758.0
tab21,2015,15in21id.xls,id_medical_uncapped,count,nz,all,Medical expenses (total/uncapped) — number of returns,Itemized deductions | Medical and dental expenses deduction | Total medical expenses | Number of returns,BM,65,12,"$50,000 under $55,000",21,404991.0
tab21,2015,15in21id.xls,id_medical_uncapped,count,nz,all,Medical expenses (total/uncapped) — number of returns,Itemized deductions | Medical and dental expenses deduction | Total medical expenses | Number of returns,BM,65,13,"$55,000 under $60,000",22,423434.0
tab21,2015,15in21id.xls,id_medical_uncapped,count,nz,all,Medical expenses (total/uncapped) — number of returns,Itemized deductions | Medical and dental expenses deduction | Total medical expenses | Number of returns,BM,65,14,"$60,000 under $75,000",23,992870.0
tab21,2015,15in21id.xls,id_medical_uncapped,count,nz,all,Medical expenses (total/uncapped) — number of returns,Itemized deductions | Medical and dental expenses deduction | Total medical expenses | Number of returns,BM,65,15,"$75,000 under $100,000",24,1222955.0
tab21,2015,15in21id.xls,id_medical_uncapped,count,nz,all,Medical expenses (total/uncapped) — number of returns,Itemized deductions | Medical and dental expenses deduction | Total medical expenses | Number of returns,BM,65,16,"$100,000 under $200,000",25,1306677.0
tab21,2015,15in21id.xls,id_medical_uncapped,count,nz,all,Medical expenses (total/uncapped) — number of returns,Itemized deductions | Medical and dental expenses deduction | Total medical expenses | Number of returns,BM,65,17,"$200,000 under $500,000",26,159468.0
tab21,2015,15in21id.xls,id_medical_uncapped,count,nz,all,Medical expenses (total/uncapped) — number of returns,Itemized deductions | Medical and dental expenses deduction | Total medical expenses | Number of returns,BM,65,18,"$500,000 under $1,000,000",27,7735.0
tab21,2015,15in21id.xls,id_medical_uncapped,count,nz,all,Medical expenses (total/uncapped) — number of returns,Itemized deductions | Medical and dental expenses deduction | Total medical expenses | Number of returns,BM,65,19,"$1,000,000 under $1,500,000",28,972.0
tab21,2015,15in21id.xls,id_medical_uncapped,count,nz,all,Medical expenses (total/uncapped) — number of returns,Itemized deductions | Medical and dental expenses deduction | Total medical expenses | Number of returns,BM,65,20,"$1,500,000 under $2,000,000",29,301.0
tab21,2015,15in21id.xls,id_medical_uncapped,count,nz,all,Medical expenses (total/uncapped) — number of returns,Itemized deductions | Medical and dental expenses deduction | Total medical expenses | Number of returns,BM,65,21,"$2,000,000 under $5,000,000",30,242.0
tab21,2015,15in21id.xls,id_medical_uncapped,count,nz,all,Medical expenses (total/uncapped) — number of returns,Itemized deductions | Medical and dental expenses deduction | Total medical expenses | Number of returns,BM,65,22,"$5,000,000 under $10,000,000",31,22.0
tab21,2015,15in21id.xls,id_medical_uncapped,count,nz,all,Medical expenses (total/uncapped) — number of returns,Itemized deductions | Medical and dental expenses deduction | Total medical expenses | Number of returns,BM,65,23,"$10,000,000 or more",32,0.0
tab21,2015,15in21id.xls,id_medical_uncapped,amount,nz,all,Medical expenses (total/uncapped),Itemized deductions | Medical and dental expenses deduction | Total medical expenses | Amount,BN,66,1,"All returns, total",10,133785340000.0
tab21,2015,15in21id.xls,id_medical_uncapped,amount,nz,all,Medical expenses (total/uncapped),Itemized deductions | Medical and dental expenses deduction | Total medical expenses | Amount,BN,66,2,"Under $5,000",11,2154665000.0
tab21,2015,15in21id.xls,id_medical_uncapped,amount,nz,all,Medical expenses (total/uncapped),Itemized deductions | Medical and dental expenses deduction | Total medical expenses | Amount,BN,66,3,"$5,000 under $10,000",12,3188696000.0
tab21,2015,15in21id.xls,id_medical_uncapped,amount,nz,all,Medical expenses (total/uncapped),Itemized deductions | Medical and dental expenses deduction | Total medical expenses | Amount,BN,66,4,"$10,000 under $15,000",13,4414676000.0
tab21,2015,15in21id.xls,id_medical_uncapped,amount,nz,all,Medical expenses (total/uncapped),Itemized deductions | Medical and dental expenses deduction | Total medical expenses | Amount,BN,66,5,"$15,000 under $20,000",14,5007572000.0
tab21,2015,15in21id.xls,id_medical_uncapped,amount,nz,all,Medical expenses (total/uncapped),Itemized deductions | Medical and dental expenses deduction | Total medical expenses | Amount,BN,66,6,"$20,000 under $25,000",15,5295009000.0
tab21,2015,15in21id.xls,id_medical_uncapped,amount,nz,all,Medical expenses (total/uncapped),Itemized deductions | Medical and dental expenses deduction | Total medical expenses | Amount,BN,66,7,"$25,000 under $30,000",16,6013365000.0
tab21,2015,15in21id.xls,id_medical_uncapped,amount,nz,all,Medical expenses (total/uncapped),Itemized deductions | Medical and dental expenses deduction | Total medical expenses | Amount,BN,66,8,"$30,000 under $35,000",17,5344248000.0
tab21,2015,15in21id.xls,id_medical_uncapped,amount,nz,all,Medical expenses (total/uncapped),Itemized deductions | Medical and dental expenses deduction | Total medical expenses | Amount,BN,66,9,"$35,000 under $40,000",18,5585290000.0
tab21,2015,15in21id.xls,id_medical_uncapped,amount,nz,all,Medical expenses (total/uncapped),Itemized deductions | Medical and dental expenses deduction | Total medical expenses | Amount,BN,66,10,"$40,000 under $45,000",19,5649836000.0
tab21,2015,15in21id.xls,id_medical_uncapped,amount,nz,all,Medical expenses (total/uncapped),Itemized deductions | Medical and dental expenses deduction | Total medical expenses | Amount,BN,66,11,"$45,000 under $50,000",20,5000049000.0
tab21,2015,15in21id.xls,id_medical_uncapped,amount,nz,all,Medical expenses (total/uncapped),Itemized deductions | Medical and dental expenses deduction | Total medical expenses | Amount,BN,66,12,"$50,000 under $55,000",21,5553125000.0
tab21,2015,15in21id.xls,id_medical_uncapped,amount,nz,all,Medical expenses (total/uncapped),Itemized deductions | Medical and dental expenses deduction | Total medical expenses | Amount,BN,66,13,"$55,000 under $60,000",22,6003880000.0
tab21,2015,15in21id.xls,id_medical_uncapped,amount,nz,all,Medical expenses (total/uncapped),Itemized deductions | Medical and dental expenses deduction | Total medical expenses | Amount,BN,66,14,"$60,000 under $75,000",23,14889171000.0
tab21,2015,15in21id.xls,id_medical_uncapped,amount,nz,all,Medical expenses (total/uncapped),Itemized deductions | Medical and dental expenses deduction | Total medical expenses | Amount,BN,66,15,"$75,000 under $100,000",24,21727339000.0
tab21,2015,15in21id.xls,id_medical_uncapped,amount,nz,all,Medical expenses (total/uncapped),Itemized deductions | Medical and dental expenses deduction | Total medical expenses | Amount,BN,66,16,"$100,000 under $200,000",25,29283649000.0
tab21,2015,15in21id.xls,id_medical_uncapped,amount,nz,all,Medical expenses (total/uncapped),Itemized deductions | Medical and dental expenses deduction | Total medical expenses | Amount,BN,66,17,"$200,000 under $500,000",26,7318921000.0
tab21,2015,15in21id.xls,id_medical_uncapped,amount,nz,all,Medical expenses (total/uncapped),Itemized deductions | Medical and dental expenses deduction | Total medical expenses | Amount,BN,66,18,"$500,000 under $1,000,000",27,977355000.0
tab21,2015,15in21id.xls,id_medical_uncapped,amount,nz,all,Medical expenses (total/uncapped),Itemized deductions | Medical and dental expenses deduction | Total medical expenses | Amount,BN,66,19,"$1,000,000 under $1,500,000",28,201698000.0
tab21,2015,15in21id.xls,id_medical_uncapped,amount,nz,all,Medical expenses (total/uncapped),Itemized deductions | Medical and dental expenses deduction | Total medical expenses | Amount,BN,66,20,"$1,500,000 under $2,000,000",29,74403000.0
tab21,2015,15in21id.xls,id_medical_uncapped,amount,nz,all,Medical expenses (total/uncapped),Itemized deductions | Medical and dental expenses deduction | Total medical expenses | Amount,BN,66,21,"$2,000,000 under $5,000,000",30,83393000.0
tab21,2015,15in21id.xls,id_medical_uncapped,amount,nz,all,Medical expenses (total/uncapped),Itemized deductions | Medical and dental expenses deduction | Total medical expenses | Amount,BN,66,22,"$5,000,000 under $10,000,000",31,18999000.0
tab21,2015,15in21id.xls,id_medical_uncapped,amount,nz,all,Medical expenses (total/uncapped),Itemized deductions | Medical and dental expenses deduction | Total medical expenses | Amount,BN,66,23,"$10,000,000 or more",32,0.0
tab21,2015,15in21id.xls,id_taxpaid,count,nz,all,Taxes paid deduction — number of returns,Itemized deductions | Taxes paid deduction | Total | Number of returns,BQ,69,1,"All returns, total",10,44191436.0
tab21,2015,15in21id.xls,id_taxpaid,count,nz,all,Taxes paid deduction — number of returns,Itemized deductions | Taxes paid deduction | Total | Number of returns,BQ,69,2,"Under $5,000",11,297983.0
tab21,2015,15in21id.xls,id_taxpaid,count,nz,all,Taxes paid deduction — number of returns,Itemized deductions | Taxes paid deduction | Total | Number of returns,BQ,69,3,"$5,000 under $10,000",12,366055.0
tab21,2015,15in21id.xls,id_taxpaid,count,nz,all,Taxes paid deduction — number of returns,Itemized deductions | Taxes paid deduction | Total | Number of returns,BQ,69,4,"$10,000 under $15,000",13,627733.0
tab21,2015,15in21id.xls,id_taxpaid,count,nz,all,Taxes paid deduction — number of returns,Itemized deductions | Taxes paid deduction | Total | Number of returns,BQ,69,5,"$15,000 under $20,000",14,774558.0
tab21,2015,15in21id.xls,id_taxpaid,count,nz,all,Taxes paid deduction — number of returns,Itemized deductions | Taxes paid deduction | Total | Number of returns,BQ,69,6,"$20,000 under $25,000",15,909333.0
tab21,2015,15in21id.xls,id_taxpaid,count,nz,all,Taxes paid deduction — number of returns,Itemized deductions | Taxes paid deduction | Total | Number of returns,BQ,69,7,"$25,000 under $30,000",16,1055485.0
tab21,2015,15in21id.xls,id_taxpaid,count,nz,all,Taxes paid deduction — number of returns,Itemized deductions | Taxes paid deduction | Total | Number of returns,BQ,69,8,"$30,000 under $35,000",17,1172960.0
tab21,2015,15in21id.xls,id_taxpaid,count,nz,all,Taxes paid deduction — number of returns,Itemized deductions | Taxes paid deduction | Total | Number of returns,BQ,69,9,"$35,000 under $40,000",18,1348557.0
tab21,2015,15in21id.xls,id_taxpaid,count,nz,all,Taxes paid deduction — number of returns,Itemized deductions | Taxes paid deduction | Total | Number of returns,BQ,69,10,"$40,000 under $45,000",19,1433569.0
tab21,2015,15in21id.xls,id_taxpaid,count,nz,all,Taxes paid deduction — number of returns,Itemized deductions | Taxes paid deduction | Total | Number of returns,BQ,69,11,"$45,000 under $50,000",20,1508367.0
tab21,2015,15in21id.xls,id_taxpaid,count,nz,all,Taxes paid deduction — number of returns,Itemized deductions | Taxes paid deduction | Total | Number of returns,BQ,69,12,"$50,000 under $55,000",21,1513839.0
tab21,2015,15in21id.xls,id_taxpaid,count,nz,all,Taxes paid deduction — number of returns,Itemized deductions | Taxes paid deduction | Total | Number of returns,BQ,69,13,"$55,000 under $60,000",22,1531024.0
tab21,2015,15in21id.xls,id_taxpaid,count,nz,all,Taxes paid deduction — number of returns,Itemized deductions | Taxes paid deduction | Total | Number of returns,BQ,69,14,"$60,000 under $75,000",23,4408450.0
tab21,2015,15in21id.xls,id_taxpaid,count,nz,all,Taxes paid deduction — number of returns,Itemized deductions | Taxes paid deduction | Total | Number of returns,BQ,69,15,"$75,000 under $100,000",24,6930059.0
tab21,2015,15in21id.xls,id_taxpaid,count,nz,all,Taxes paid deduction — number of returns,Itemized deductions | Taxes paid deduction | Total | Number of returns,BQ,69,16,"$100,000 under $200,000",25,14013820.0
tab21,2015,15in21id.xls,id_taxpaid,count,nz,all,Taxes paid deduction — number of returns,Itemized deductions | Taxes paid deduction | Total | Number of returns,BQ,69,17,"$200,000 under $500,000",26,5078493.0
tab21,2015,15in21id.xls,id_taxpaid,count,nz,all,Taxes paid deduction — number of returns,Itemized deductions | Taxes paid deduction | Total | Number of returns,BQ,69,18,"$500,000 under $1,000,000",27,821083.0
tab21,2015,15in21id.xls,id_taxpaid,count,nz,all,Taxes paid deduction — number of returns,Itemized deductions | Taxes paid deduction | Total | Number of returns,BQ,69,19,"$1,000,000 under $1,500,000",28,177352.0
