varname,count,scope,agilo,agihi,fstatus,target
XTOT,0,0,-9e99,9e99,0,763385.0708086224
c00100,1,1,-9e99,1,0,7677.981830879078
c00100,1,1,1,10000,0,47559.87674770816
c00100,1,1,10000,25000,0,64924.62932858194
c00100,1,1,25000,50000,0,90502.69381660403
c00100,1,1,50000,75000,0,57015.53371698992
c00100,1,1,75000,100000,0,38328.54311480645
c00100,1,1,100000,200000,0,52102.87316160428
c00100,1,1,200000,500000,0,10463.285969971726
c00100,1,1,500000,9e99,0,2152.584564762177
c00100,0,1,1,10000,0,231537787.46228293
c00100,0,1,10000,25000,0,1125865691.7799697
c00100,0,1,25000,50000,0,3317680416.1931095
c00100,0,1,50000,75000,0,3509098118.7709894
c00100,0,1,75000,100000,0,3326060893.0745807
c00100,0,1,100000,200000,0,6918797115.69955
c00100,0,1,200000,500000,0,2927265171.472369
c00100,0,1,500000,9e99,0,2982944322.4474926
c00100,1,1,-9e99,1,1,4899.241954379088
c00100,1,1,1,10000,1,38871.83960725112
c00100,1,1,10000,25000,1,44019.90436466543
c00100,1,1,25000,50000,1,52580.66178313669
c00100,1,1,50000,75000,1,24036.633795880334
c00100,1,1,75000,100000,1,8425.631988757841
c00100,1,1,100000,200000,1,6009.077951796844
c00100,1,1,200000,500000,1,1232.5865055621268
c00100,1,1,500000,9e99,1,299.538233204293
c00100,1,1,-9e99,1,2,1674.972390317383
c00100,1,1,1,10000,2,5456.149773066515
c00100,1,1,10000,25000,2,10998.428173046808
c00100,1,1,25000,50000,2,21168.605179413848
c00100,1,1,50000,75000,2,25613.86954707855
c00100,1,1,75000,100000,2,27424.23723562687
c00100,1,1,100000,200000,2,44463.673638896835
c00100,1,1,200000,500000,2,8979.341422086334
c00100,1,1,500000,9e99,2,1807.100165146879
c00100,1,1,-9e99,1,4,916.443564911482
c00100,1,1,1,10000,4,2600.694524424892
c00100,1,1,10000,25000,4,8494.054973602717
c00100,1,1,25000,50000,4,13520.801849636153
c00100,1,1,50000,75000,4,5362.296352986238
c00100,1,1,75000,100000,4,1805.2746568916857
c00100,1,1,100000,200000,4,1140.601637088866
c00100,1,1,200000,500000,4,174.82396516909225
c00100,1,1,500000,9e99,4,25.119148863198426
e00200,0,1,-9e99,1,0,22744594.54466537
e00200,0,1,1,10000,0,153594608.11924765
e00200,0,1,10000,25000,0,672296802.7181213
e00200,0,1,25000,50000,0,2453420252.4852276
e00200,0,1,50000,75000,0,2508062463.3222084
e00200,0,1,75000,100000,0,2314949945.06268
e00200,0,1,100000,200000,0,4726032060.648375
e00200,0,1,200000,500000,0,1514685527.841585
e00200,0,1,500000,9e99,0,676919391.0209105
e26270,0,1,25000,50000,0,12165415.150057888
e26270,0,1,50000,75000,0,23431408.754137862
e26270,0,1,75000,100000,0,24893558.45698619
e26270,0,1,100000,200000,0,114138770.8996986
e26270,0,1,200000,500000,0,252460146.79365763
e26270,0,1,500000,9e99,0,808003792.1712639
e18400,0,1,10000,25000,0,1385338.2457889577
e18400,0,1,25000,50000,0,7717544.852923106
e18400,0,1,50000,75000,0,15104356.124071153
e18400,0,1,75000,100000,0,18856805.546189107
e18400,0,1,100000,200000,0,73722346.69758703
e18400,0,1,200000,500000,0,64437561.15020324
e18400,0,1,500000,9e99,0,63644936.776219346
e18500,0,1,10000,25000,0,3389862.0242263866
e18500,0,1,25000,50000,0,9005640.68988466
e18500,0,1,50000,75000,0,14108713.478202678
e18500,0,1,75000,100000,0,16132745.608181924
e18500,0,1,100000,200000,0,49661315.273609735
e18500,0,1,200000,500000,0,29397466.198845413
e18500,0,1,500000,9e99,0,13098408.780941308
