varname,count,scope,agilo,agihi,fstatus,target
XTOT,0,0,-9e99,9e99,0,708004.4905463916
c00100,1,1,-9e99,1,0,9987.214712984092
c00100,1,1,1,10000,0,39070.76923141557
c00100,1,1,10000,25000,0,66355.533617118
c00100,1,1,25000,50000,0,87777.3655144283
c00100,1,1,50000,75000,0,46273.48102756426
c00100,1,1,75000,100000,0,28177.887053861185
c00100,1,1,100000,200000,0,43332.06601331713
c00100,1,1,200000,500000,0,14166.715132603504
c00100,1,1,500000,9e99,0,2677.318303432929
c00100,0,1,1,10000,0,187533728.65253335
c00100,0,1,10000,25000,0,1162888553.8417149
c00100,0,1,25000,50000,0,3175252834.492028
c00100,0,1,50000,75000,0,2836789835.6320877
c00100,0,1,75000,100000,0,2439833576.2584324
c00100,0,1,100000,200000,0,5913954343.640648
c00100,0,1,200000,500000,0,4022003709.362873
c00100,0,1,500000,9e99,0,3600963356.039711
c00100,1,1,-9e99,1,1,7157.128807964926
c00100,1,1,1,10000,1,31393.0264119984
c00100,1,1,10000,25000,1,46364.19887453806
c00100,1,1,25000,50000,1,51100.63599674149
c00100,1,1,50000,75000,1,23074.733255376388
c00100,1,1,75000,100000,1,10553.259593459228
c00100,1,1,100000,200000,1,9699.042468221072
c00100,1,1,200000,500000,1,2136.9402240305435
c00100,1,1,500000,9e99,1,427.032155807557
c00100,1,1,-9e99,1,2,1503.6512248948509
c00100,1,1,1,10000,2,3362.65557912817
c00100,1,1,10000,25000,2,6654.686701104774
c00100,1,1,25000,50000,2,14807.739626150207
c00100,1,1,50000,75000,2,15162.299379531609
c00100,1,1,75000,100000,2,14389.931086139271
c00100,1,1,100000,200000,2,31106.33960602048
c00100,1,1,200000,500000,2,11541.352644158194
c00100,1,1,500000,9e99,2,2164.9559149367306
c00100,1,1,-9e99,1,4,1163.373944824977
c00100,1,1,1,10000,4,3882.7469698899326
c00100,1,1,10000,25000,4,12562.08889651044
c00100,1,1,25000,50000,4,20237.24945448856
c00100,1,1,50000,75000,4,7087.830410497557
c00100,1,1,75000,100000,4,2796.044177405065
c00100,1,1,100000,200000,4,2085.023230209568
c00100,1,1,200000,500000,4,383.6602419352938
c00100,1,1,500000,9e99,4,64.17439106143524
e00200,0,1,-9e99,1,0,30935077.014969066
e00200,0,1,1,10000,0,134002961.55087131
e00200,0,1,10000,25000,0,802909573.9371958
e00200,0,1,25000,50000,0,2480143879.402242
e00200,0,1,50000,75000,0,2075083141.3845031
e00200,0,1,75000,100000,0,1677895153.6735106
e00200,0,1,100000,200000,0,3861331246.1961617
e00200,0,1,200000,500000,0,2201311744.3528275
e00200,0,1,500000,9e99,0,878576789.4903792
e26270,0,1,25000,50000,0,4337711.150355641
e26270,0,1,50000,75000,0,8983203.177802589
e26270,0,1,75000,100000,0,15971880.588441849
e26270,0,1,100000,200000,0,96150174.72479384
e26270,0,1,200000,500000,0,266056024.030546
e26270,0,1,500000,9e99,0,827911738.8400384
e18400,0,1,10000,25000,0,1813431.606556518
e18400,0,1,25000,50000,0,11168222.784400009
e18400,0,1,50000,75000,0,24481170.741378263
e18400,0,1,75000,100000,0,32121298.496977825
e18400,0,1,100000,200000,0,136657623.07000077
e18400,0,1,200000,500000,0,117147655.88701324
e18400,0,1,500000,9e99,0,81047860.48836744
e18500,0,1,10000,25000,0,4434482.307831537
e18500,0,1,25000,50000,0,13376441.344958363
e18500,0,1,50000,75000,0,22974762.64926344
e18500,0,1,75000,100000,0,22676053.966663796
e18500,0,1,100000,200000,0,78064638.63344835
e18500,0,1,200000,500000,0,50142482.057035096
e18500,0,1,500000,9e99,0,18258248.62154139
